course_code,fullname,shortname,idnumber,category_code,board_code,school_code,medium_code,grade_code,stream_code,subject_code,subject_name,academic_year,format,numsections,visible,groupmode,groupmodeforce,summary
GVS-NCERT-HIN-STD10-GEN-SCI-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - General - Science - 2027-2028,GVS-NCERT-HIN-10-GEN-SCI-27,GVS-NCERT-HIN-STD10-GEN-SCI-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_GEN,NCERT,GVS,HIN,STD10,GEN,SCI,Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - General - Science - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-GEN-SS-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - General - Social Science - 2027-2028,GVS-NCERT-HIN-10-GEN-SS-27,GVS-NCERT-HIN-STD10-GEN-SS-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_GEN,NCERT,GVS,HIN,STD10,GEN,SS,Social Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - General - Social Science - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-GEN-COMP-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - General - Computer Studies - 2027-2028,GVS-NCERT-HIN-10-GEN-COMP-27,GVS-NCERT-HIN-STD10-GEN-COMP-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_GEN,NCERT,GVS,HIN,STD10,GEN,COMP,Computer Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - General - Computer Studies - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-GEN-AI-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - General - Artificial Intelligence - 2027-2028,GVS-NCERT-HIN-10-GEN-AI-27,GVS-NCERT-HIN-STD10-GEN-AI-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_GEN,NCERT,GVS,HIN,STD10,GEN,AI,Artificial Intelligence,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - General - Artificial Intelligence - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-GEN-HPE-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - General - Health and Physical Education - 2027-2028,GVS-NCERT-HIN-10-GEN-HPE-27,GVS-NCERT-HIN-STD10-GEN-HPE-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_GEN,NCERT,GVS,HIN,STD10,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-GEN-ARTEDU-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - General - Art Education - 2027-2028,GVS-NCERT-HIN-10-GEN-ARTEDU-27,GVS-NCERT-HIN-STD10-GEN-ARTEDU-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_GEN,NCERT,GVS,HIN,STD10,GEN,ARTEDU,Art Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - General - Art Education - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-GEN-WORKEX-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - General - Work Experience - 2027-2028,GVS-NCERT-HIN-10-GEN-WORKEX-27,GVS-NCERT-HIN-STD10-GEN-WORKEX-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_GEN,NCERT,GVS,HIN,STD10,GEN,WORKEX,Work Experience,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - General - Work Experience - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-GEN-NCC-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - General - National Cadet Corps - 2027-2028,GVS-NCERT-HIN-10-GEN-NCC-27,GVS-NCERT-HIN-STD10-GEN-NCC-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_GEN,NCERT,GVS,HIN,STD10,GEN,NCC,National Cadet Corps,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - General - National Cadet Corps - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-ENG-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - English - 2027-2028,GVS-NCERT-HIN-10-VOC-ENG-27,GVS-NCERT-HIN-STD10-VOC-ENG-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - English - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-GUJ-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Gujarati - 2027-2028,GVS-NCERT-HIN-10-VOC-GUJ-27,GVS-NCERT-HIN-STD10-VOC-GUJ-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-HIN-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Hindi - 2027-2028,GVS-NCERT-HIN-10-VOC-HIN-27,GVS-NCERT-HIN-STD10-VOC-HIN-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Hindi - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-ITITES-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Information Technology / IT-ITES - 2027-2028,GVS-NCERT-HIN-10-VOC-ITITES-27,GVS-NCERT-HIN-STD10-VOC-ITITES-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,ITITES,Information Technology / IT-ITES,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Information Technology / IT-ITES - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-RETAIL-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Retail - 2027-2028,GVS-NCERT-HIN-10-VOC-RETAIL-27,GVS-NCERT-HIN-STD10-VOC-RETAIL-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,RETAIL,Retail,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Retail - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-HEALTHCARE-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Healthcare - 2027-2028,GVS-NCERT-HIN-10-VOC-HEALTHCARE-27,GVS-NCERT-HIN-STD10-VOC-HEALTHCARE-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,HEALTHCARE,Healthcare,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Healthcare - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-TOURISM-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Tourism and Hospitality - 2027-2028,GVS-NCERT-HIN-10-VOC-TOURISM-27,GVS-NCERT-HIN-STD10-VOC-TOURISM-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,TOURISM,Tourism and Hospitality,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Tourism and Hospitality - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-AGRI-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Agriculture - 2027-2028,GVS-NCERT-HIN-10-VOC-AGRI-27,GVS-NCERT-HIN-STD10-VOC-AGRI-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,AGRI,Agriculture,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Agriculture - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-BANKING-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Banking and Insurance - 2027-2028,GVS-NCERT-HIN-10-VOC-BANKING-27,GVS-NCERT-HIN-STD10-VOC-BANKING-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,BANKING,Banking and Insurance,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Banking and Insurance - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-AUTO-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Automotive - 2027-2028,GVS-NCERT-HIN-10-VOC-AUTO-27,GVS-NCERT-HIN-STD10-VOC-AUTO-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,AUTO,Automotive,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Automotive - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-ELECT-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Electronics and Hardware - 2027-2028,GVS-NCERT-HIN-10-VOC-ELECT-27,GVS-NCERT-HIN-STD10-VOC-ELECT-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,ELECT,Electronics and Hardware,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Electronics and Hardware - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-BEAUTY-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Beauty and Wellness - 2027-2028,GVS-NCERT-HIN-10-VOC-BEAUTY-27,GVS-NCERT-HIN-STD10-VOC-BEAUTY-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,BEAUTY,Beauty and Wellness,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Beauty and Wellness - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD10-VOC-HPE-2027,Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Health and Physical Education - 2027-2028,GVS-NCERT-HIN-10-VOC-HPE-27,GVS-NCERT-HIN-STD10-VOC-HPE-2027,GVS_TRUST_NCERT_GVS_HIN_STD10_VOC,NCERT,GVS,HIN,STD10,VOC,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 10 - Vocational - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-ENG-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - English - 2027-2028,GVS-NCERT-HIN-11-SCI-ENG-27,GVS-NCERT-HIN-STD11-SCI-ENG-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - English - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-GUJ-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Gujarati - 2027-2028,GVS-NCERT-HIN-11-SCI-GUJ-27,GVS-NCERT-HIN-STD11-SCI-GUJ-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-HIN-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Hindi - 2027-2028,GVS-NCERT-HIN-11-SCI-HIN-27,GVS-NCERT-HIN-STD11-SCI-HIN-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Hindi - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-PHY-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Physics - 2027-2028,GVS-NCERT-HIN-11-SCI-PHY-27,GVS-NCERT-HIN-STD11-SCI-PHY-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,PHY,Physics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Physics - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-CHEM-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Chemistry - 2027-2028,GVS-NCERT-HIN-11-SCI-CHEM-27,GVS-NCERT-HIN-STD11-SCI-CHEM-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,CHEM,Chemistry,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Chemistry - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-BIO-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Biology - 2027-2028,GVS-NCERT-HIN-11-SCI-BIO-27,GVS-NCERT-HIN-STD11-SCI-BIO-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,BIO,Biology,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Biology - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-MATH-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Mathematics - 2027-2028,GVS-NCERT-HIN-11-SCI-MATH-27,GVS-NCERT-HIN-STD11-SCI-MATH-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-AMATH-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Applied Mathematics - 2027-2028,GVS-NCERT-HIN-11-SCI-AMATH-27,GVS-NCERT-HIN-STD11-SCI-AMATH-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,AMATH,Applied Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Applied Mathematics - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-CS-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Computer Science - 2027-2028,GVS-NCERT-HIN-11-SCI-CS-27,GVS-NCERT-HIN-STD11-SCI-CS-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,CS,Computer Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Computer Science - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-IP-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Informatics Practices - 2027-2028,GVS-NCERT-HIN-11-SCI-IP-27,GVS-NCERT-HIN-STD11-SCI-IP-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,IP,Informatics Practices,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Informatics Practices - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-BIOTECH-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Biotechnology - 2027-2028,GVS-NCERT-HIN-11-SCI-BIOTECH-27,GVS-NCERT-HIN-STD11-SCI-BIOTECH-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,BIOTECH,Biotechnology,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Biotechnology - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-ENGGFX-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Engineering Graphics - 2027-2028,GVS-NCERT-HIN-11-SCI-ENGGFX-27,GVS-NCERT-HIN-STD11-SCI-ENGGFX-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,ENGGFX,Engineering Graphics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Engineering Graphics - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-SCI-HPE-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Health and Physical Education - 2027-2028,GVS-NCERT-HIN-11-SCI-HPE-27,GVS-NCERT-HIN-STD11-SCI-HPE-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_SCI,NCERT,GVS,HIN,STD11,SCI,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Science - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-ENG-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - English - 2027-2028,GVS-NCERT-HIN-11-COM-ENG-27,GVS-NCERT-HIN-STD11-COM-ENG-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - English - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-GUJ-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Gujarati - 2027-2028,GVS-NCERT-HIN-11-COM-GUJ-27,GVS-NCERT-HIN-STD11-COM-GUJ-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-HIN-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Hindi - 2027-2028,GVS-NCERT-HIN-11-COM-HIN-27,GVS-NCERT-HIN-STD11-COM-HIN-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Hindi - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-ACC-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Accountancy - 2027-2028,GVS-NCERT-HIN-11-COM-ACC-27,GVS-NCERT-HIN-STD11-COM-ACC-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,ACC,Accountancy,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Accountancy - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-BST-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Business Studies - 2027-2028,GVS-NCERT-HIN-11-COM-BST-27,GVS-NCERT-HIN-STD11-COM-BST-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,BST,Business Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Business Studies - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-BADMIN-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Business Administration / Management - 2027-2028,GVS-NCERT-HIN-11-COM-BADMIN-27,GVS-NCERT-HIN-STD11-COM-BADMIN-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,BADMIN,Business Administration / Management,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Business Administration / Management - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-ECO-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Economics - 2027-2028,GVS-NCERT-HIN-11-COM-ECO-27,GVS-NCERT-HIN-STD11-COM-ECO-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,ECO,Economics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Economics - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-STAT-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Statistics - 2027-2028,GVS-NCERT-HIN-11-COM-STAT-27,GVS-NCERT-HIN-STD11-COM-STAT-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,STAT,Statistics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Statistics - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-MATH-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Mathematics - 2027-2028,GVS-NCERT-HIN-11-COM-MATH-27,GVS-NCERT-HIN-STD11-COM-MATH-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-AMATH-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Applied Mathematics - 2027-2028,GVS-NCERT-HIN-11-COM-AMATH-27,GVS-NCERT-HIN-STD11-COM-AMATH-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,AMATH,Applied Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Applied Mathematics - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-IP-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Informatics Practices - 2027-2028,GVS-NCERT-HIN-11-COM-IP-27,GVS-NCERT-HIN-STD11-COM-IP-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,IP,Informatics Practices,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Informatics Practices - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-ENT-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Entrepreneurship - 2027-2028,GVS-NCERT-HIN-11-COM-ENT-27,GVS-NCERT-HIN-STD11-COM-ENT-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,ENT,Entrepreneurship,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Entrepreneurship - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-COM-HPE-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Health and Physical Education - 2027-2028,GVS-NCERT-HIN-11-COM-HPE-27,GVS-NCERT-HIN-STD11-COM-HPE-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_COM,NCERT,GVS,HIN,STD11,COM,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Commerce - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-ARTS-ENG-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - English - 2027-2028,GVS-NCERT-HIN-11-ARTS-ENG-27,GVS-NCERT-HIN-STD11-ARTS-ENG-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_ARTS,NCERT,GVS,HIN,STD11,ARTS,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - English - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-ARTS-GUJ-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - Gujarati - 2027-2028,GVS-NCERT-HIN-11-ARTS-GUJ-27,GVS-NCERT-HIN-STD11-ARTS-GUJ-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_ARTS,NCERT,GVS,HIN,STD11,ARTS,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-ARTS-HIN-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - Hindi - 2027-2028,GVS-NCERT-HIN-11-ARTS-HIN-27,GVS-NCERT-HIN-STD11-ARTS-HIN-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_ARTS,NCERT,GVS,HIN,STD11,ARTS,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - Hindi - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-ARTS-HIST-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - History - 2027-2028,GVS-NCERT-HIN-11-ARTS-HIST-27,GVS-NCERT-HIN-STD11-ARTS-HIST-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_ARTS,NCERT,GVS,HIN,STD11,ARTS,HIST,History,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - History - 2027-2028. Division groups are created inside the course.
GVS-NCERT-HIN-STD11-ARTS-GEO-2027,Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - Geography - 2027-2028,GVS-NCERT-HIN-11-ARTS-GEO-27,GVS-NCERT-HIN-STD11-ARTS-GEO-2027,GVS_TRUST_NCERT_GVS_HIN_STD11_ARTS,NCERT,GVS,HIN,STD11,ARTS,GEO,Geography,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - NCERT - Hindi Medium - Std 11 - Arts / Humanities - Geography - 2027-2028. Division groups are created inside the course.
