cohort_code,name,idnumber,context_category_code,board_code,school_code,medium_code,grade_code,stream_code,division_code,academic_year,visible,description
GVS-2026-GSEB-HIN-STD01-GEN-A,Green Valley School 2026-2027 GSEB HIN STD01 GEN Division A,GVS-2026-GSEB-HIN-STD01-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,GSEB,GVS,HIN,STD01,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD01-GEN-B,Green Valley School 2026-2027 GSEB HIN STD01 GEN Division B,GVS-2026-GSEB-HIN-STD01-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD01_GEN,GSEB,GVS,HIN,STD01,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD02-GEN-A,Green Valley School 2026-2027 GSEB HIN STD02 GEN Division A,GVS-2026-GSEB-HIN-STD02-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD02_GEN,GSEB,GVS,HIN,STD02,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD02-GEN-B,Green Valley School 2026-2027 GSEB HIN STD02 GEN Division B,GVS-2026-GSEB-HIN-STD02-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD02_GEN,GSEB,GVS,HIN,STD02,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD03-GEN-A,Green Valley School 2026-2027 GSEB HIN STD03 GEN Division A,GVS-2026-GSEB-HIN-STD03-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD03_GEN,GSEB,GVS,HIN,STD03,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD03-GEN-B,Green Valley School 2026-2027 GSEB HIN STD03 GEN Division B,GVS-2026-GSEB-HIN-STD03-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD03_GEN,GSEB,GVS,HIN,STD03,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD04-GEN-A,Green Valley School 2026-2027 GSEB HIN STD04 GEN Division A,GVS-2026-GSEB-HIN-STD04-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD04_GEN,GSEB,GVS,HIN,STD04,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD04-GEN-B,Green Valley School 2026-2027 GSEB HIN STD04 GEN Division B,GVS-2026-GSEB-HIN-STD04-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD04_GEN,GSEB,GVS,HIN,STD04,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD05-GEN-A,Green Valley School 2026-2027 GSEB HIN STD05 GEN Division A,GVS-2026-GSEB-HIN-STD05-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD05_GEN,GSEB,GVS,HIN,STD05,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD05-GEN-B,Green Valley School 2026-2027 GSEB HIN STD05 GEN Division B,GVS-2026-GSEB-HIN-STD05-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD05_GEN,GSEB,GVS,HIN,STD05,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD06-GEN-A,Green Valley School 2026-2027 GSEB HIN STD06 GEN Division A,GVS-2026-GSEB-HIN-STD06-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD06_GEN,GSEB,GVS,HIN,STD06,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD06-GEN-B,Green Valley School 2026-2027 GSEB HIN STD06 GEN Division B,GVS-2026-GSEB-HIN-STD06-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD06_GEN,GSEB,GVS,HIN,STD06,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD07-GEN-A,Green Valley School 2026-2027 GSEB HIN STD07 GEN Division A,GVS-2026-GSEB-HIN-STD07-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD07_GEN,GSEB,GVS,HIN,STD07,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD07-GEN-B,Green Valley School 2026-2027 GSEB HIN STD07 GEN Division B,GVS-2026-GSEB-HIN-STD07-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD07_GEN,GSEB,GVS,HIN,STD07,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD08-GEN-A,Green Valley School 2026-2027 GSEB HIN STD08 GEN Division A,GVS-2026-GSEB-HIN-STD08-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD08_GEN,GSEB,GVS,HIN,STD08,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD08-GEN-B,Green Valley School 2026-2027 GSEB HIN STD08 GEN Division B,GVS-2026-GSEB-HIN-STD08-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD08_GEN,GSEB,GVS,HIN,STD08,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD09-GEN-A,Green Valley School 2026-2027 GSEB HIN STD09 GEN Division A,GVS-2026-GSEB-HIN-STD09-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD09_GEN,GSEB,GVS,HIN,STD09,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD09-GEN-B,Green Valley School 2026-2027 GSEB HIN STD09 GEN Division B,GVS-2026-GSEB-HIN-STD09-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD09_GEN,GSEB,GVS,HIN,STD09,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD09-VOC-A,Green Valley School 2026-2027 GSEB HIN STD09 VOC Division A,GVS-2026-GSEB-HIN-STD09-VOC-A,GVS_TRUST_GSEB_GVS_HIN_STD09_VOC,GSEB,GVS,HIN,STD09,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD09-VOC-B,Green Valley School 2026-2027 GSEB HIN STD09 VOC Division B,GVS-2026-GSEB-HIN-STD09-VOC-B,GVS_TRUST_GSEB_GVS_HIN_STD09_VOC,GSEB,GVS,HIN,STD09,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD10-GEN-A,Green Valley School 2026-2027 GSEB HIN STD10 GEN Division A,GVS-2026-GSEB-HIN-STD10-GEN-A,GVS_TRUST_GSEB_GVS_HIN_STD10_GEN,GSEB,GVS,HIN,STD10,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD10-GEN-B,Green Valley School 2026-2027 GSEB HIN STD10 GEN Division B,GVS-2026-GSEB-HIN-STD10-GEN-B,GVS_TRUST_GSEB_GVS_HIN_STD10_GEN,GSEB,GVS,HIN,STD10,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD10-VOC-A,Green Valley School 2026-2027 GSEB HIN STD10 VOC Division A,GVS-2026-GSEB-HIN-STD10-VOC-A,GVS_TRUST_GSEB_GVS_HIN_STD10_VOC,GSEB,GVS,HIN,STD10,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD10-VOC-B,Green Valley School 2026-2027 GSEB HIN STD10 VOC Division B,GVS-2026-GSEB-HIN-STD10-VOC-B,GVS_TRUST_GSEB_GVS_HIN_STD10_VOC,GSEB,GVS,HIN,STD10,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD11-SCI-A,Green Valley School 2026-2027 GSEB HIN STD11 SCI Division A,GVS-2026-GSEB-HIN-STD11-SCI-A,GVS_TRUST_GSEB_GVS_HIN_STD11_SCI,GSEB,GVS,HIN,STD11,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD11-SCI-B,Green Valley School 2026-2027 GSEB HIN STD11 SCI Division B,GVS-2026-GSEB-HIN-STD11-SCI-B,GVS_TRUST_GSEB_GVS_HIN_STD11_SCI,GSEB,GVS,HIN,STD11,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD11-COM-A,Green Valley School 2026-2027 GSEB HIN STD11 COM Division A,GVS-2026-GSEB-HIN-STD11-COM-A,GVS_TRUST_GSEB_GVS_HIN_STD11_COM,GSEB,GVS,HIN,STD11,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD11-COM-B,Green Valley School 2026-2027 GSEB HIN STD11 COM Division B,GVS-2026-GSEB-HIN-STD11-COM-B,GVS_TRUST_GSEB_GVS_HIN_STD11_COM,GSEB,GVS,HIN,STD11,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD11-ARTS-A,Green Valley School 2026-2027 GSEB HIN STD11 ARTS Division A,GVS-2026-GSEB-HIN-STD11-ARTS-A,GVS_TRUST_GSEB_GVS_HIN_STD11_ARTS,GSEB,GVS,HIN,STD11,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD11-ARTS-B,Green Valley School 2026-2027 GSEB HIN STD11 ARTS Division B,GVS-2026-GSEB-HIN-STD11-ARTS-B,GVS_TRUST_GSEB_GVS_HIN_STD11_ARTS,GSEB,GVS,HIN,STD11,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD11-VOC-A,Green Valley School 2026-2027 GSEB HIN STD11 VOC Division A,GVS-2026-GSEB-HIN-STD11-VOC-A,GVS_TRUST_GSEB_GVS_HIN_STD11_VOC,GSEB,GVS,HIN,STD11,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD11-VOC-B,Green Valley School 2026-2027 GSEB HIN STD11 VOC Division B,GVS-2026-GSEB-HIN-STD11-VOC-B,GVS_TRUST_GSEB_GVS_HIN_STD11_VOC,GSEB,GVS,HIN,STD11,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD12-SCI-A,Green Valley School 2026-2027 GSEB HIN STD12 SCI Division A,GVS-2026-GSEB-HIN-STD12-SCI-A,GVS_TRUST_GSEB_GVS_HIN_STD12_SCI,GSEB,GVS,HIN,STD12,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD12-SCI-B,Green Valley School 2026-2027 GSEB HIN STD12 SCI Division B,GVS-2026-GSEB-HIN-STD12-SCI-B,GVS_TRUST_GSEB_GVS_HIN_STD12_SCI,GSEB,GVS,HIN,STD12,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD12-COM-A,Green Valley School 2026-2027 GSEB HIN STD12 COM Division A,GVS-2026-GSEB-HIN-STD12-COM-A,GVS_TRUST_GSEB_GVS_HIN_STD12_COM,GSEB,GVS,HIN,STD12,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD12-COM-B,Green Valley School 2026-2027 GSEB HIN STD12 COM Division B,GVS-2026-GSEB-HIN-STD12-COM-B,GVS_TRUST_GSEB_GVS_HIN_STD12_COM,GSEB,GVS,HIN,STD12,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD12-ARTS-A,Green Valley School 2026-2027 GSEB HIN STD12 ARTS Division A,GVS-2026-GSEB-HIN-STD12-ARTS-A,GVS_TRUST_GSEB_GVS_HIN_STD12_ARTS,GSEB,GVS,HIN,STD12,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD12-ARTS-B,Green Valley School 2026-2027 GSEB HIN STD12 ARTS Division B,GVS-2026-GSEB-HIN-STD12-ARTS-B,GVS_TRUST_GSEB_GVS_HIN_STD12_ARTS,GSEB,GVS,HIN,STD12,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD12-VOC-A,Green Valley School 2026-2027 GSEB HIN STD12 VOC Division A,GVS-2026-GSEB-HIN-STD12-VOC-A,GVS_TRUST_GSEB_GVS_HIN_STD12_VOC,GSEB,GVS,HIN,STD12,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-GSEB-HIN-STD12-VOC-B,Green Valley School 2026-2027 GSEB HIN STD12 VOC Division B,GVS-2026-GSEB-HIN-STD12-VOC-B,GVS_TRUST_GSEB_GVS_HIN_STD12_VOC,GSEB,GVS,HIN,STD12,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-NUR-GEN-A,Green Valley School 2026-2027 CBSE ENG NUR GEN Division A,GVS-2026-CBSE-ENG-NUR-GEN-A,GVS_TRUST_CBSE_GVS_ENG_NUR_GEN,CBSE,GVS,ENG,NUR,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-NUR-GEN-B,Green Valley School 2026-2027 CBSE ENG NUR GEN Division B,GVS-2026-CBSE-ENG-NUR-GEN-B,GVS_TRUST_CBSE_GVS_ENG_NUR_GEN,CBSE,GVS,ENG,NUR,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-LKG-GEN-A,Green Valley School 2026-2027 CBSE ENG LKG GEN Division A,GVS-2026-CBSE-ENG-LKG-GEN-A,GVS_TRUST_CBSE_GVS_ENG_LKG_GEN,CBSE,GVS,ENG,LKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-LKG-GEN-B,Green Valley School 2026-2027 CBSE ENG LKG GEN Division B,GVS-2026-CBSE-ENG-LKG-GEN-B,GVS_TRUST_CBSE_GVS_ENG_LKG_GEN,CBSE,GVS,ENG,LKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-UKG-GEN-A,Green Valley School 2026-2027 CBSE ENG UKG GEN Division A,GVS-2026-CBSE-ENG-UKG-GEN-A,GVS_TRUST_CBSE_GVS_ENG_UKG_GEN,CBSE,GVS,ENG,UKG,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-UKG-GEN-B,Green Valley School 2026-2027 CBSE ENG UKG GEN Division B,GVS-2026-CBSE-ENG-UKG-GEN-B,GVS_TRUST_CBSE_GVS_ENG_UKG_GEN,CBSE,GVS,ENG,UKG,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-BAL-GEN-A,Green Valley School 2026-2027 CBSE ENG BAL GEN Division A,GVS-2026-CBSE-ENG-BAL-GEN-A,GVS_TRUST_CBSE_GVS_ENG_BAL_GEN,CBSE,GVS,ENG,BAL,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-BAL-GEN-B,Green Valley School 2026-2027 CBSE ENG BAL GEN Division B,GVS-2026-CBSE-ENG-BAL-GEN-B,GVS_TRUST_CBSE_GVS_ENG_BAL_GEN,CBSE,GVS,ENG,BAL,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD01-GEN-A,Green Valley School 2026-2027 CBSE ENG STD01 GEN Division A,GVS-2026-CBSE-ENG-STD01-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD01-GEN-B,Green Valley School 2026-2027 CBSE ENG STD01 GEN Division B,GVS-2026-CBSE-ENG-STD01-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD02-GEN-A,Green Valley School 2026-2027 CBSE ENG STD02 GEN Division A,GVS-2026-CBSE-ENG-STD02-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD02-GEN-B,Green Valley School 2026-2027 CBSE ENG STD02 GEN Division B,GVS-2026-CBSE-ENG-STD02-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD03-GEN-A,Green Valley School 2026-2027 CBSE ENG STD03 GEN Division A,GVS-2026-CBSE-ENG-STD03-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD03-GEN-B,Green Valley School 2026-2027 CBSE ENG STD03 GEN Division B,GVS-2026-CBSE-ENG-STD03-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD04-GEN-A,Green Valley School 2026-2027 CBSE ENG STD04 GEN Division A,GVS-2026-CBSE-ENG-STD04-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD04-GEN-B,Green Valley School 2026-2027 CBSE ENG STD04 GEN Division B,GVS-2026-CBSE-ENG-STD04-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD05-GEN-A,Green Valley School 2026-2027 CBSE ENG STD05 GEN Division A,GVS-2026-CBSE-ENG-STD05-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD05_GEN,CBSE,GVS,ENG,STD05,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD05-GEN-B,Green Valley School 2026-2027 CBSE ENG STD05 GEN Division B,GVS-2026-CBSE-ENG-STD05-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD05_GEN,CBSE,GVS,ENG,STD05,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD06-GEN-A,Green Valley School 2026-2027 CBSE ENG STD06 GEN Division A,GVS-2026-CBSE-ENG-STD06-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD06_GEN,CBSE,GVS,ENG,STD06,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD06-GEN-B,Green Valley School 2026-2027 CBSE ENG STD06 GEN Division B,GVS-2026-CBSE-ENG-STD06-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD06_GEN,CBSE,GVS,ENG,STD06,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD07-GEN-A,Green Valley School 2026-2027 CBSE ENG STD07 GEN Division A,GVS-2026-CBSE-ENG-STD07-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD07_GEN,CBSE,GVS,ENG,STD07,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD07-GEN-B,Green Valley School 2026-2027 CBSE ENG STD07 GEN Division B,GVS-2026-CBSE-ENG-STD07-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD07_GEN,CBSE,GVS,ENG,STD07,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD08-GEN-A,Green Valley School 2026-2027 CBSE ENG STD08 GEN Division A,GVS-2026-CBSE-ENG-STD08-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD08_GEN,CBSE,GVS,ENG,STD08,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD08-GEN-B,Green Valley School 2026-2027 CBSE ENG STD08 GEN Division B,GVS-2026-CBSE-ENG-STD08-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD08_GEN,CBSE,GVS,ENG,STD08,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD09-GEN-A,Green Valley School 2026-2027 CBSE ENG STD09 GEN Division A,GVS-2026-CBSE-ENG-STD09-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD09_GEN,CBSE,GVS,ENG,STD09,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD09-GEN-B,Green Valley School 2026-2027 CBSE ENG STD09 GEN Division B,GVS-2026-CBSE-ENG-STD09-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD09_GEN,CBSE,GVS,ENG,STD09,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD09-VOC-A,Green Valley School 2026-2027 CBSE ENG STD09 VOC Division A,GVS-2026-CBSE-ENG-STD09-VOC-A,GVS_TRUST_CBSE_GVS_ENG_STD09_VOC,CBSE,GVS,ENG,STD09,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD09-VOC-B,Green Valley School 2026-2027 CBSE ENG STD09 VOC Division B,GVS-2026-CBSE-ENG-STD09-VOC-B,GVS_TRUST_CBSE_GVS_ENG_STD09_VOC,CBSE,GVS,ENG,STD09,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD10-GEN-A,Green Valley School 2026-2027 CBSE ENG STD10 GEN Division A,GVS-2026-CBSE-ENG-STD10-GEN-A,GVS_TRUST_CBSE_GVS_ENG_STD10_GEN,CBSE,GVS,ENG,STD10,GEN,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD10-GEN-B,Green Valley School 2026-2027 CBSE ENG STD10 GEN Division B,GVS-2026-CBSE-ENG-STD10-GEN-B,GVS_TRUST_CBSE_GVS_ENG_STD10_GEN,CBSE,GVS,ENG,STD10,GEN,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD10-VOC-A,Green Valley School 2026-2027 CBSE ENG STD10 VOC Division A,GVS-2026-CBSE-ENG-STD10-VOC-A,GVS_TRUST_CBSE_GVS_ENG_STD10_VOC,CBSE,GVS,ENG,STD10,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD10-VOC-B,Green Valley School 2026-2027 CBSE ENG STD10 VOC Division B,GVS-2026-CBSE-ENG-STD10-VOC-B,GVS_TRUST_CBSE_GVS_ENG_STD10_VOC,CBSE,GVS,ENG,STD10,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD11-SCI-A,Green Valley School 2026-2027 CBSE ENG STD11 SCI Division A,GVS-2026-CBSE-ENG-STD11-SCI-A,GVS_TRUST_CBSE_GVS_ENG_STD11_SCI,CBSE,GVS,ENG,STD11,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD11-SCI-B,Green Valley School 2026-2027 CBSE ENG STD11 SCI Division B,GVS-2026-CBSE-ENG-STD11-SCI-B,GVS_TRUST_CBSE_GVS_ENG_STD11_SCI,CBSE,GVS,ENG,STD11,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD11-COM-A,Green Valley School 2026-2027 CBSE ENG STD11 COM Division A,GVS-2026-CBSE-ENG-STD11-COM-A,GVS_TRUST_CBSE_GVS_ENG_STD11_COM,CBSE,GVS,ENG,STD11,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD11-COM-B,Green Valley School 2026-2027 CBSE ENG STD11 COM Division B,GVS-2026-CBSE-ENG-STD11-COM-B,GVS_TRUST_CBSE_GVS_ENG_STD11_COM,CBSE,GVS,ENG,STD11,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD11-ARTS-A,Green Valley School 2026-2027 CBSE ENG STD11 ARTS Division A,GVS-2026-CBSE-ENG-STD11-ARTS-A,GVS_TRUST_CBSE_GVS_ENG_STD11_ARTS,CBSE,GVS,ENG,STD11,ARTS,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD11-ARTS-B,Green Valley School 2026-2027 CBSE ENG STD11 ARTS Division B,GVS-2026-CBSE-ENG-STD11-ARTS-B,GVS_TRUST_CBSE_GVS_ENG_STD11_ARTS,CBSE,GVS,ENG,STD11,ARTS,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD11-VOC-A,Green Valley School 2026-2027 CBSE ENG STD11 VOC Division A,GVS-2026-CBSE-ENG-STD11-VOC-A,GVS_TRUST_CBSE_GVS_ENG_STD11_VOC,CBSE,GVS,ENG,STD11,VOC,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD11-VOC-B,Green Valley School 2026-2027 CBSE ENG STD11 VOC Division B,GVS-2026-CBSE-ENG-STD11-VOC-B,GVS_TRUST_CBSE_GVS_ENG_STD11_VOC,CBSE,GVS,ENG,STD11,VOC,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD12-SCI-A,Green Valley School 2026-2027 CBSE ENG STD12 SCI Division A,GVS-2026-CBSE-ENG-STD12-SCI-A,GVS_TRUST_CBSE_GVS_ENG_STD12_SCI,CBSE,GVS,ENG,STD12,SCI,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD12-SCI-B,Green Valley School 2026-2027 CBSE ENG STD12 SCI Division B,GVS-2026-CBSE-ENG-STD12-SCI-B,GVS_TRUST_CBSE_GVS_ENG_STD12_SCI,CBSE,GVS,ENG,STD12,SCI,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD12-COM-A,Green Valley School 2026-2027 CBSE ENG STD12 COM Division A,GVS-2026-CBSE-ENG-STD12-COM-A,GVS_TRUST_CBSE_GVS_ENG_STD12_COM,CBSE,GVS,ENG,STD12,COM,A,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
GVS-2026-CBSE-ENG-STD12-COM-B,Green Valley School 2026-2027 CBSE ENG STD12 COM Division B,GVS-2026-CBSE-ENG-STD12-COM-B,GVS_TRUST_CBSE_GVS_ENG_STD12_COM,CBSE,GVS,ENG,STD12,COM,B,2026-2027,1,Student cohort for bulk enrolment into stream subject courses.
