shortname,fullname,idnumber,category_idnumber,category_path,visible,format,numsections,enablecompletion,showgrades,showreports,groupmode,groupmodeforce,templatecourse,summary,tags
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-PHYS-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Physiology - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-PHYS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Physiology course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,PHYS"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-PHARM-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Pharmacology - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-PHARM-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Pharmacology course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,PHARM"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-PATH-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Pathology - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-PATH-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Pathology course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,PATH"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-COM_MED-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Community Medicine - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-COM_MED-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Community Medicine course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,COM_MED"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-LAW_CON-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Constitutional Law - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-LAW_CON-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Constitutional Law course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,LAW_CON"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-LAW_IPC-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Indian Penal Code - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-LAW_IPC-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Indian Penal Code course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,LAW_IPC"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-LAW_CONTR-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Contract Law - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-LAW_CONTR-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Contract Law course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,LAW_CONTR"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-JURIS-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Jurisprudence - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-JURIS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Jurisprudence course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,JURIS"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-CORP_ACC-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Corporate Accounting - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-CORP_ACC-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Corporate Accounting course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,CORP_ACC"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-FIN_MGT-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Financial Management - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-FIN_MGT-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Financial Management course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,FIN_MGT"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-MKT_MGT-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Marketing Management - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-MKT_MGT-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Marketing Management course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,MKT_MGT"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-OB-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Organizational Behavior - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-OB-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Organizational Behavior course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,OB"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-UI_UX-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - User Interface & Experience - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-UI_UX-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,User Interface & Experience course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,UI_UX"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-TYPO-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Typography - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-TYPO-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Typography course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,TYPO"
DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-ARCH_DSN-26,Drona Public School - Gujarat Board Education - Hindi Medium - BFA (Fine Arts) - Y1 - ART - Architectural Design - 2026-2027,DPS-GSEB-HIN-UNI_UG_BFA_Y1-ART-ARCH_DSN-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BFA_Y1_ART,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BFA (Fine Arts) - Y1 / ART,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Architectural Design course for BFA (Fine Arts) - Y1 ART Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BFA_Y1,ART,ARCH_DSN"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-DSA-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Data Structures & Algorithms - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-DSA-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Data Structures & Algorithms course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,DSA"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-DBMS-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Database Management Systems - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-DBMS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Database Management Systems course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,DBMS"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-OS-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Operating Systems - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-OS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Operating Systems course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,OS"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-CN-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Computer Networks - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-CN-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Computer Networks course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,CN"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-AI_ML-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Artificial Intelligence & ML - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-AI_ML-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Artificial Intelligence & ML course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,AI_ML"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-SWE-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Software Engineering - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-SWE-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Software Engineering course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,SWE"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-THERMO-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Thermodynamics - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-THERMO-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Thermodynamics course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,THERMO"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-CIRCUITS-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Electronic Circuits - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-CIRCUITS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Electronic Circuits course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,CIRCUITS"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-ANAT-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Human Anatomy - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-ANAT-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Human Anatomy course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,ANAT"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-PHYS-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Physiology - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-PHYS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Physiology course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,PHYS"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-PHARM-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Pharmacology - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-PHARM-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Pharmacology course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,PHARM"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-PATH-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Pathology - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-PATH-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Pathology course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,PATH"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-COM_MED-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Community Medicine - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-COM_MED-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Community Medicine course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,COM_MED"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-LAW_CON-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Constitutional Law - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-LAW_CON-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Constitutional Law course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,LAW_CON"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-LAW_IPC-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Indian Penal Code - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-LAW_IPC-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Indian Penal Code course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,LAW_IPC"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-LAW_CONTR-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Contract Law - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-LAW_CONTR-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Contract Law course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,LAW_CONTR"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-JURIS-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Jurisprudence - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-JURIS-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Jurisprudence course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,JURIS"
DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-CORP_ACC-26,Drona Public School - Gujarat Board Education - Hindi Medium - BHM (Hotel Management) - Y1 - HOS - Corporate Accounting - 2026-2027,DPS-GSEB-HIN-UNI_UG_BHM_Y1-HOS-CORP_ACC-2026,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_BHM_Y1_HOS,Drona Education Trust / Gujarat Board Education / Drona Public School / Academic Year 2026-2027 / Hindi Medium / BHM (Hotel Management) - Y1 / HOS,1,topics,16,1,1,1,1,1,MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,Corporate Accounting course for BHM (Hotel Management) - Y1 HOS Hindi Medium in 2026-2027. University model: Semester with completion rules and default certification.,"DPS,GSEB,2026-2027,HIN,UNI_UG_BHM_Y1,HOS,CORP_ACC"
