cohort_code,name,idnumber,context_category_code,board_code,school_code,medium_code,grade_code,stream_code,division_code,academic_year,visible,description
DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-A,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y1 ENG Division A,DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y1_ENG,GSEB,DPS,HIN,POLY_CE_Y1,ENG,A,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y1 ENG Division A in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-B,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y1 ENG Division B,DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y1_ENG,GSEB,DPS,HIN,POLY_CE_Y1,ENG,B,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y1 ENG Division B in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-C,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y1 ENG Division C,DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y1_ENG,GSEB,DPS,HIN,POLY_CE_Y1,ENG,C,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y1 ENG Division C in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-D,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y1 ENG Division D,DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y1_ENG,GSEB,DPS,HIN,POLY_CE_Y1,ENG,D,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y1 ENG Division D in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-E,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y1 ENG Division E,DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y1_ENG,GSEB,DPS,HIN,POLY_CE_Y1,ENG,E,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y1 ENG Division E in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-F,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y1 ENG Division F,DPS-2026-GSEB-HIN-POLY_CE_Y1-ENG-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y1_ENG,GSEB,DPS,HIN,POLY_CE_Y1,ENG,F,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y1 ENG Division F in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-A,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y2 ENG Division A,DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y2_ENG,GSEB,DPS,HIN,POLY_CE_Y2,ENG,A,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y2 ENG Division A in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-B,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y2 ENG Division B,DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y2_ENG,GSEB,DPS,HIN,POLY_CE_Y2,ENG,B,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y2 ENG Division B in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-C,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y2 ENG Division C,DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y2_ENG,GSEB,DPS,HIN,POLY_CE_Y2,ENG,C,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y2 ENG Division C in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-D,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y2 ENG Division D,DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y2_ENG,GSEB,DPS,HIN,POLY_CE_Y2,ENG,D,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y2 ENG Division D in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-E,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y2 ENG Division E,DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y2_ENG,GSEB,DPS,HIN,POLY_CE_Y2,ENG,E,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y2 ENG Division E in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-F,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y2 ENG Division F,DPS-2026-GSEB-HIN-POLY_CE_Y2-ENG-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y2_ENG,GSEB,DPS,HIN,POLY_CE_Y2,ENG,F,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y2 ENG Division F in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-A,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y3 ENG Division A,DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y3_ENG,GSEB,DPS,HIN,POLY_CE_Y3,ENG,A,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y3 ENG Division A in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-B,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y3 ENG Division B,DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y3_ENG,GSEB,DPS,HIN,POLY_CE_Y3,ENG,B,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y3 ENG Division B in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-C,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y3 ENG Division C,DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y3_ENG,GSEB,DPS,HIN,POLY_CE_Y3,ENG,C,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y3 ENG Division C in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-D,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y3 ENG Division D,DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y3_ENG,GSEB,DPS,HIN,POLY_CE_Y3,ENG,D,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y3 ENG Division D in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-E,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y3 ENG Division E,DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y3_ENG,GSEB,DPS,HIN,POLY_CE_Y3,ENG,E,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y3 ENG Division E in 2026-2027.
DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-F,DPS 2026-2027 Hindi Medium Polytechnic Diploma Civil - Y3 ENG Division F,DPS-2026-GSEB-HIN-POLY_CE_Y3-ENG-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_POLY_CE_Y3_ENG,GSEB,DPS,HIN,POLY_CE_Y3,ENG,F,2026-2027,1,Student cohort for Polytechnic Diploma Civil - Y3 ENG Division F in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-A,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y1 NUR Division A,DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y1_NUR,GSEB,DPS,HIN,NUR_GNM_Y1,NUR,A,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y1 NUR Division A in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-B,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y1 NUR Division B,DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y1_NUR,GSEB,DPS,HIN,NUR_GNM_Y1,NUR,B,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y1 NUR Division B in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-C,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y1 NUR Division C,DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y1_NUR,GSEB,DPS,HIN,NUR_GNM_Y1,NUR,C,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y1 NUR Division C in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-D,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y1 NUR Division D,DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y1_NUR,GSEB,DPS,HIN,NUR_GNM_Y1,NUR,D,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y1 NUR Division D in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-E,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y1 NUR Division E,DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y1_NUR,GSEB,DPS,HIN,NUR_GNM_Y1,NUR,E,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y1 NUR Division E in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-F,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y1 NUR Division F,DPS-2026-GSEB-HIN-NUR_GNM_Y1-NUR-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y1_NUR,GSEB,DPS,HIN,NUR_GNM_Y1,NUR,F,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y1 NUR Division F in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-A,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y2 NUR Division A,DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y2_NUR,GSEB,DPS,HIN,NUR_GNM_Y2,NUR,A,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y2 NUR Division A in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-B,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y2 NUR Division B,DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y2_NUR,GSEB,DPS,HIN,NUR_GNM_Y2,NUR,B,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y2 NUR Division B in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-C,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y2 NUR Division C,DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y2_NUR,GSEB,DPS,HIN,NUR_GNM_Y2,NUR,C,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y2 NUR Division C in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-D,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y2 NUR Division D,DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y2_NUR,GSEB,DPS,HIN,NUR_GNM_Y2,NUR,D,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y2 NUR Division D in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-E,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y2 NUR Division E,DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y2_NUR,GSEB,DPS,HIN,NUR_GNM_Y2,NUR,E,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y2 NUR Division E in 2026-2027.
DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-F,DPS 2026-2027 Hindi Medium GNM (General Nursing & Midwifery) - Y2 NUR Division F,DPS-2026-GSEB-HIN-NUR_GNM_Y2-NUR-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_NUR_GNM_Y2_NUR,GSEB,DPS,HIN,NUR_GNM_Y2,NUR,F,2026-2027,1,Student cohort for GNM (General Nursing & Midwifery) - Y2 NUR Division F in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-A,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y1 ENG Division A,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y1_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y1,ENG,A,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y1 ENG Division A in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-B,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y1 ENG Division B,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y1_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y1,ENG,B,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y1 ENG Division B in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-C,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y1 ENG Division C,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y1_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y1,ENG,C,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y1 ENG Division C in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-D,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y1 ENG Division D,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y1_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y1,ENG,D,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y1 ENG Division D in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-E,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y1 ENG Division E,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y1_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y1,ENG,E,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y1 ENG Division E in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-F,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y1 ENG Division F,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y1-ENG-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y1_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y1,ENG,F,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y1 ENG Division F in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-A,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y2 ENG Division A,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y2_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y2,ENG,A,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y2 ENG Division A in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-B,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y2 ENG Division B,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y2_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y2,ENG,B,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y2 ENG Division B in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-C,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y2 ENG Division C,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y2_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y2,ENG,C,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y2 ENG Division C in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-D,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y2 ENG Division D,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y2_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y2,ENG,D,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y2 ENG Division D in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-E,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y2 ENG Division E,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y2_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y2,ENG,E,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y2 ENG Division E in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-F,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y2 ENG Division F,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y2-ENG-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y2_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y2,ENG,F,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y2 ENG Division F in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-A,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y3 ENG Division A,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y3_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y3,ENG,A,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y3 ENG Division A in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-B,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y3 ENG Division B,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y3_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y3,ENG,B,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y3 ENG Division B in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-C,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y3 ENG Division C,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y3_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y3,ENG,C,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y3 ENG Division C in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-D,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y3 ENG Division D,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y3_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y3,ENG,D,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y3 ENG Division D in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-E,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y3 ENG Division E,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y3_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y3,ENG,E,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y3 ENG Division E in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-F,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y3 ENG Division F,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y3-ENG-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y3_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y3,ENG,F,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y3 ENG Division F in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-A,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y4 ENG Division A,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y4_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y4,ENG,A,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y4 ENG Division A in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-B,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y4 ENG Division B,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y4_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y4,ENG,B,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y4 ENG Division B in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-C,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y4 ENG Division C,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y4_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y4,ENG,C,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y4 ENG Division C in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-D,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y4 ENG Division D,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y4_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y4,ENG,D,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y4 ENG Division D in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-E,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y4 ENG Division E,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y4_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y4,ENG,E,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y4 ENG Division E in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-F,DPS 2026-2027 Hindi Medium B.Tech Computer Science (AI/ML) - Y4 ENG Division F,DPS-2026-GSEB-HIN-UNI_UG_CSE_Y4-ENG-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_CSE_Y4_ENG,GSEB,DPS,HIN,UNI_UG_CSE_Y4,ENG,F,2026-2027,1,Student cohort for B.Tech Computer Science (AI/ML) - Y4 ENG Division F in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_DS_Y1-SCI-A,DPS 2026-2027 Hindi Medium B.Sc Data Science & Analytics - Y1 SCI Division A,DPS-2026-GSEB-HIN-UNI_UG_DS_Y1-SCI-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_DS_Y1_SCI,GSEB,DPS,HIN,UNI_UG_DS_Y1,SCI,A,2026-2027,1,Student cohort for B.Sc Data Science & Analytics - Y1 SCI Division A in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_DS_Y1-SCI-B,DPS 2026-2027 Hindi Medium B.Sc Data Science & Analytics - Y1 SCI Division B,DPS-2026-GSEB-HIN-UNI_UG_DS_Y1-SCI-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_DS_Y1_SCI,GSEB,DPS,HIN,UNI_UG_DS_Y1,SCI,B,2026-2027,1,Student cohort for B.Sc Data Science & Analytics - Y1 SCI Division B in 2026-2027.
DPS-2026-GSEB-HIN-UNI_UG_DS_Y1-SCI-C,DPS 2026-2027 Hindi Medium B.Sc Data Science & Analytics - Y1 SCI Division C,DPS-2026-GSEB-HIN-UNI_UG_DS_Y1-SCI-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_UNI_UG_DS_Y1_SCI,GSEB,DPS,HIN,UNI_UG_DS_Y1,SCI,C,2026-2027,1,Student cohort for B.Sc Data Science & Analytics - Y1 SCI Division C in 2026-2027.
