username,cohort_code,role
dps.stu.04394,DPS-2026-GSEB-ENG-STD11_ART-ART-F,student
dps.stu.04395,DPS-2026-GSEB-ENG-STD11_ART-ART-F,student
dps.stu.04396,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04397,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04398,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04399,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04400,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04401,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04402,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04403,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04404,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04405,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04406,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04407,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04408,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04409,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04410,DPS-2026-GSEB-HIN-STD11_ART-ART-F,student
dps.stu.04411,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04412,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04413,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04414,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04415,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04416,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04417,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04418,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04419,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04420,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04421,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04422,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04423,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04424,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04425,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-A,student
dps.stu.04426,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04427,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04428,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04429,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04430,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04431,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04432,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04433,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04434,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04435,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04436,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04437,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04438,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04439,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04440,DPS-2026-GSEB-ENG-STD12_SCI-SCI-A,student
dps.stu.04441,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04442,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04443,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04444,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04445,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04446,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04447,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04448,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04449,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04450,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04451,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04452,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04453,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04454,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04455,DPS-2026-GSEB-HIN-STD12_SCI-SCI-A,student
dps.stu.04456,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04457,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04458,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04459,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04460,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04461,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04462,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04463,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04464,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04465,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04466,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04467,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04468,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04469,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04470,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-B,student
dps.stu.04471,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04472,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04473,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04474,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04475,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04476,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04477,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04478,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04479,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04480,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04481,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04482,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04483,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04484,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04485,DPS-2026-GSEB-ENG-STD12_SCI-SCI-B,student
dps.stu.04486,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04487,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04488,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04489,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04490,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04491,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04492,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04493,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04494,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04495,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04496,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04497,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04498,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04499,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04500,DPS-2026-GSEB-HIN-STD12_SCI-SCI-B,student
dps.stu.04501,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04502,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04503,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04504,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04505,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04506,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04507,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04508,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04509,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04510,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04511,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04512,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04513,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04514,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04515,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-C,student
dps.stu.04516,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04517,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04518,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04519,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04520,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04521,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04522,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04523,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04524,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04525,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04526,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04527,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04528,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04529,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04530,DPS-2026-GSEB-ENG-STD12_SCI-SCI-C,student
dps.stu.04531,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04532,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04533,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04534,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04535,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04536,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04537,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04538,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04539,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04540,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04541,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04542,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04543,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04544,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04545,DPS-2026-GSEB-HIN-STD12_SCI-SCI-C,student
dps.stu.04546,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04547,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04548,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04549,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04550,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04551,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04552,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04553,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04554,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04555,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04556,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04557,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04558,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04559,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04560,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-D,student
dps.stu.04561,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04562,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04563,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04564,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04565,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04566,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04567,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04568,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04569,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04570,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04571,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04572,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04573,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04574,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04575,DPS-2026-GSEB-ENG-STD12_SCI-SCI-D,student
dps.stu.04576,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04577,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04578,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04579,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04580,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04581,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04582,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04583,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04584,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04585,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04586,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04587,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04588,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04589,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04590,DPS-2026-GSEB-HIN-STD12_SCI-SCI-D,student
dps.stu.04591,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04592,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04593,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04594,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04595,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04596,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04597,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04598,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04599,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04600,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04601,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04602,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04603,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04604,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04605,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-E,student
dps.stu.04606,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04607,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04608,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04609,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04610,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04611,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04612,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04613,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04614,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04615,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04616,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04617,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04618,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04619,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04620,DPS-2026-GSEB-ENG-STD12_SCI-SCI-E,student
dps.stu.04621,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04622,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04623,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04624,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04625,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04626,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04627,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04628,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04629,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04630,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04631,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04632,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04633,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04634,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04635,DPS-2026-GSEB-HIN-STD12_SCI-SCI-E,student
dps.stu.04636,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04637,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04638,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04639,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04640,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04641,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04642,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04643,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04644,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04645,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04646,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04647,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04648,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04649,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04650,DPS-2026-GSEB-GUJ-STD12_SCI-SCI-F,student
dps.stu.04651,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04652,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04653,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04654,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04655,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04656,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04657,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04658,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04659,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04660,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04661,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04662,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04663,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04664,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04665,DPS-2026-GSEB-ENG-STD12_SCI-SCI-F,student
dps.stu.04666,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04667,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04668,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04669,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04670,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04671,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04672,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04673,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04674,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04675,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04676,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04677,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04678,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04679,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04680,DPS-2026-GSEB-HIN-STD12_SCI-SCI-F,student
dps.stu.04681,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04682,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04683,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04684,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04685,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04686,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04687,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04688,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04689,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04690,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04691,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04692,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04693,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04694,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04695,DPS-2026-GSEB-GUJ-STD12_COM-COM-A,student
dps.stu.04696,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04697,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04698,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04699,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04700,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04701,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04702,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04703,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04704,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04705,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04706,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04707,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04708,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04709,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04710,DPS-2026-GSEB-ENG-STD12_COM-COM-A,student
dps.stu.04711,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04712,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04713,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04714,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04715,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04716,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04717,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04718,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04719,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04720,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04721,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04722,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04723,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04724,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04725,DPS-2026-GSEB-HIN-STD12_COM-COM-A,student
dps.stu.04726,DPS-2026-GSEB-GUJ-STD12_COM-COM-B,student
dps.stu.04727,DPS-2026-GSEB-GUJ-STD12_COM-COM-B,student
dps.stu.04728,DPS-2026-GSEB-GUJ-STD12_COM-COM-B,student
dps.stu.04729,DPS-2026-GSEB-GUJ-STD12_COM-COM-B,student
dps.stu.04730,DPS-2026-GSEB-GUJ-STD12_COM-COM-B,student
dps.stu.04731,DPS-2026-GSEB-GUJ-STD12_COM-COM-B,student
dps.stu.04732,DPS-2026-GSEB-GUJ-STD12_COM-COM-B,student
dps.stu.04733,DPS-2026-GSEB-GUJ-STD12_COM-COM-B,student
dps.stu.04734,DPS-2026-GSEB-GUJ-STD12_COM-COM-B,student
