academic_year,course_code,course_shortname,classwork_weight,practice_quiz_weight,assignment_weight,chapter_gate_weight,term_exam_weight,final_exam_weight,passing_percent
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-PHARM-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-PATH-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-JURIS-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-OB-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-TYPO-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y1-LAW-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-DSA-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-DBMS-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-OS-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-CN-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-SWE-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-THERMO-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-CIRCUITS-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-ANAT-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-PHYS-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-PHARM-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-PATH-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-JURIS-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-OB-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-TYPO-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_LAW_Y5-LAW-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-DSA-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-DBMS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-OS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-CN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-SWE-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-THERMO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-CIRCUITS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-ANAT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-PHYS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-PHARM-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-PATH-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-JURIS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-OB-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-TYPO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y1-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-DSA-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-DBMS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-OS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-CN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-SWE-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-THERMO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-CIRCUITS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-ANAT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-PHYS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-PHARM-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-PATH-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-JURIS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-OB-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-TYPO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y2-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-DSA-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-DBMS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-OS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-CN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-SWE-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-THERMO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-CIRCUITS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-ANAT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-PHYS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-PHARM-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-PATH-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-JURIS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-OB-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-TYPO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y3-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-DSA-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-DBMS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-OS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-CN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-SWE-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-THERMO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-CIRCUITS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-ANAT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-PHYS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-PHARM-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-PATH-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-COM_MED-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_CON-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_IPC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_CONTR-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-JURIS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-CORP_ACC-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-FIN_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-MKT_MGT-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-OB-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-UI_UX-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-TYPO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-ARCH_DSN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y4-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-DSA-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-DBMS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-OS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CN-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-AI_ML-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-SWE-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-THERMO-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CIRCUITS-2026,DPS-GSEB-HIN-UNI_UG_MED_Y5-MED-CIRCUITS-26,20,20,25,15,20,20,40
