course_code,fullname,shortname,idnumber,category_code,board_code,school_code,medium_code,grade_code,stream_code,subject_code,subject_name,academic_year,format,numsections,visible,groupmode,groupmodeforce,summary,templatecourse,enablecompletion,showgrades,showreports,tags,course_template_code,term
DPS-GSEB-HIN-STD06-GEN-CS-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 6 - GEN - Computer Studies - 2027-2028,DPS-GSEB-HIN-STD06-GEN-CS-27,DPS-GSEB-HIN-STD06-GEN-CS-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD06_GEN,GSEB,DPS,HIN,STD06,GEN,CS,Computer Studies,2027-2028,topics,16,1,1,1,"Computer Studies course for Standard 6 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD06,GEN,CS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD06-GEN-ART-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 6 - GEN - Art Education - 2027-2028,DPS-GSEB-HIN-STD06-GEN-ART-27,DPS-GSEB-HIN-STD06-GEN-ART-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD06_GEN,GSEB,DPS,HIN,STD06,GEN,ART,Art Education,2027-2028,topics,16,1,1,1,"Art Education course for Standard 6 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD06,GEN,ART",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD06-GEN-PE-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 6 - GEN - Physical Education - 2027-2028,DPS-GSEB-HIN-STD06-GEN-PE-27,DPS-GSEB-HIN-STD06-GEN-PE-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD06_GEN,GSEB,DPS,HIN,STD06,GEN,PE,Physical Education,2027-2028,topics,16,1,1,1,"Physical Education course for Standard 6 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD06,GEN,PE",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD07-GEN-GUJ-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 7 - GEN - Gujarati - 2027-2028,DPS-GSEB-HIN-STD07-GEN-GUJ-27,DPS-GSEB-HIN-STD07-GEN-GUJ-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,GUJ,Gujarati,2027-2028,topics,16,1,1,1,"Gujarati course for Standard 7 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD07,GEN,GUJ",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD07-GEN-HIN-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 7 - GEN - Hindi - 2027-2028,DPS-GSEB-HIN-STD07-GEN-HIN-27,DPS-GSEB-HIN-STD07-GEN-HIN-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,HIN,Hindi,2027-2028,topics,16,1,1,1,"Hindi course for Standard 7 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD07,GEN,HIN",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD07-GEN-ENG-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 7 - GEN - English - 2027-2028,DPS-GSEB-HIN-STD07-GEN-ENG-27,DPS-GSEB-HIN-STD07-GEN-ENG-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,ENG,English,2027-2028,topics,16,1,1,1,"English course for Standard 7 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD07,GEN,ENG",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD07-GEN-MATH-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 7 - GEN - Mathematics - 2027-2028,DPS-GSEB-HIN-STD07-GEN-MATH-27,DPS-GSEB-HIN-STD07-GEN-MATH-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,MATH,Mathematics,2027-2028,topics,16,1,1,1,"Mathematics course for Standard 7 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD07,GEN,MATH",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD07-GEN-SCI-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 7 - GEN - Science - 2027-2028,DPS-GSEB-HIN-STD07-GEN-SCI-27,DPS-GSEB-HIN-STD07-GEN-SCI-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,SCI,Science,2027-2028,topics,16,1,1,1,"Science course for Standard 7 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD07,GEN,SCI",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD07-GEN-SS-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 7 - GEN - Social Science - 2027-2028,DPS-GSEB-HIN-STD07-GEN-SS-27,DPS-GSEB-HIN-STD07-GEN-SS-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,SS,Social Science,2027-2028,topics,16,1,1,1,"Social Science course for Standard 7 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD07,GEN,SS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD07-GEN-CS-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 7 - GEN - Computer Studies - 2027-2028,DPS-GSEB-HIN-STD07-GEN-CS-27,DPS-GSEB-HIN-STD07-GEN-CS-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,CS,Computer Studies,2027-2028,topics,16,1,1,1,"Computer Studies course for Standard 7 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD07,GEN,CS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD07-GEN-ART-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 7 - GEN - Art Education - 2027-2028,DPS-GSEB-HIN-STD07-GEN-ART-27,DPS-GSEB-HIN-STD07-GEN-ART-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,ART,Art Education,2027-2028,topics,16,1,1,1,"Art Education course for Standard 7 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD07,GEN,ART",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD07-GEN-PE-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 7 - GEN - Physical Education - 2027-2028,DPS-GSEB-HIN-STD07-GEN-PE-27,DPS-GSEB-HIN-STD07-GEN-PE-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD07_GEN,GSEB,DPS,HIN,STD07,GEN,PE,Physical Education,2027-2028,topics,16,1,1,1,"Physical Education course for Standard 7 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD07,GEN,PE",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD08-GEN-GUJ-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 8 - GEN - Gujarati - 2027-2028,DPS-GSEB-HIN-STD08-GEN-GUJ-27,DPS-GSEB-HIN-STD08-GEN-GUJ-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,GUJ,Gujarati,2027-2028,topics,16,1,1,1,"Gujarati course for Standard 8 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD08,GEN,GUJ",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD08-GEN-HIN-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 8 - GEN - Hindi - 2027-2028,DPS-GSEB-HIN-STD08-GEN-HIN-27,DPS-GSEB-HIN-STD08-GEN-HIN-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,HIN,Hindi,2027-2028,topics,16,1,1,1,"Hindi course for Standard 8 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD08,GEN,HIN",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD08-GEN-ENG-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 8 - GEN - English - 2027-2028,DPS-GSEB-HIN-STD08-GEN-ENG-27,DPS-GSEB-HIN-STD08-GEN-ENG-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,ENG,English,2027-2028,topics,16,1,1,1,"English course for Standard 8 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD08,GEN,ENG",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD08-GEN-MATH-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 8 - GEN - Mathematics - 2027-2028,DPS-GSEB-HIN-STD08-GEN-MATH-27,DPS-GSEB-HIN-STD08-GEN-MATH-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,MATH,Mathematics,2027-2028,topics,16,1,1,1,"Mathematics course for Standard 8 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD08,GEN,MATH",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD08-GEN-SCI-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 8 - GEN - Science - 2027-2028,DPS-GSEB-HIN-STD08-GEN-SCI-27,DPS-GSEB-HIN-STD08-GEN-SCI-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,SCI,Science,2027-2028,topics,16,1,1,1,"Science course for Standard 8 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD08,GEN,SCI",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD08-GEN-SS-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 8 - GEN - Social Science - 2027-2028,DPS-GSEB-HIN-STD08-GEN-SS-27,DPS-GSEB-HIN-STD08-GEN-SS-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,SS,Social Science,2027-2028,topics,16,1,1,1,"Social Science course for Standard 8 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD08,GEN,SS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD08-GEN-CS-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 8 - GEN - Computer Studies - 2027-2028,DPS-GSEB-HIN-STD08-GEN-CS-27,DPS-GSEB-HIN-STD08-GEN-CS-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,CS,Computer Studies,2027-2028,topics,16,1,1,1,"Computer Studies course for Standard 8 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD08,GEN,CS",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD08-GEN-ART-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 8 - GEN - Art Education - 2027-2028,DPS-GSEB-HIN-STD08-GEN-ART-27,DPS-GSEB-HIN-STD08-GEN-ART-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,ART,Art Education,2027-2028,topics,16,1,1,1,"Art Education course for Standard 8 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD08,GEN,ART",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD08-GEN-PE-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 8 - GEN - Physical Education - 2027-2028,DPS-GSEB-HIN-STD08-GEN-PE-27,DPS-GSEB-HIN-STD08-GEN-PE-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,PE,Physical Education,2027-2028,topics,16,1,1,1,"Physical Education course for Standard 8 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD08,GEN,PE",TPL_STD06_08_UPPER_PRIMARY,Academic Year 2027-2028
DPS-GSEB-HIN-STD09-GEN-GUJ-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 9 - GEN - Gujarati - 2027-2028,DPS-GSEB-HIN-STD09-GEN-GUJ-27,DPS-GSEB-HIN-STD09-GEN-GUJ-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,GUJ,Gujarati,2027-2028,topics,16,1,1,1,"Gujarati course for Standard 9 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD09,GEN,GUJ",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD09-GEN-HIN-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 9 - GEN - Hindi - 2027-2028,DPS-GSEB-HIN-STD09-GEN-HIN-27,DPS-GSEB-HIN-STD09-GEN-HIN-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,HIN,Hindi,2027-2028,topics,16,1,1,1,"Hindi course for Standard 9 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD09,GEN,HIN",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD09-GEN-ENG-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 9 - GEN - English - 2027-2028,DPS-GSEB-HIN-STD09-GEN-ENG-27,DPS-GSEB-HIN-STD09-GEN-ENG-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,ENG,English,2027-2028,topics,16,1,1,1,"English course for Standard 9 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD09,GEN,ENG",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD09-GEN-MATH-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 9 - GEN - Mathematics - 2027-2028,DPS-GSEB-HIN-STD09-GEN-MATH-27,DPS-GSEB-HIN-STD09-GEN-MATH-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,MATH,Mathematics,2027-2028,topics,16,1,1,1,"Mathematics course for Standard 9 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD09,GEN,MATH",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD09-GEN-SCI-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 9 - GEN - Science - 2027-2028,DPS-GSEB-HIN-STD09-GEN-SCI-27,DPS-GSEB-HIN-STD09-GEN-SCI-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,SCI,Science,2027-2028,topics,16,1,1,1,"Science course for Standard 9 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD09,GEN,SCI",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD09-GEN-SS-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 9 - GEN - Social Science - 2027-2028,DPS-GSEB-HIN-STD09-GEN-SS-27,DPS-GSEB-HIN-STD09-GEN-SS-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,SS,Social Science,2027-2028,topics,16,1,1,1,"Social Science course for Standard 9 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD09,GEN,SS",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD09-GEN-CS-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 9 - GEN - Computer Studies - 2027-2028,DPS-GSEB-HIN-STD09-GEN-CS-27,DPS-GSEB-HIN-STD09-GEN-CS-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,CS,Computer Studies,2027-2028,topics,16,1,1,1,"Computer Studies course for Standard 9 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD09,GEN,CS",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD09-GEN-PE-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 9 - GEN - Physical Education - 2027-2028,DPS-GSEB-HIN-STD09-GEN-PE-27,DPS-GSEB-HIN-STD09-GEN-PE-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,PE,Physical Education,2027-2028,topics,16,1,1,1,"Physical Education course for Standard 9 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD09,GEN,PE",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD10-GEN-GUJ-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 10 - GEN - Gujarati - 2027-2028,DPS-GSEB-HIN-STD10-GEN-GUJ-27,DPS-GSEB-HIN-STD10-GEN-GUJ-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,GUJ,Gujarati,2027-2028,topics,16,1,1,1,"Gujarati course for Standard 10 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD10,GEN,GUJ",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD10-GEN-HIN-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 10 - GEN - Hindi - 2027-2028,DPS-GSEB-HIN-STD10-GEN-HIN-27,DPS-GSEB-HIN-STD10-GEN-HIN-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,HIN,Hindi,2027-2028,topics,16,1,1,1,"Hindi course for Standard 10 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD10,GEN,HIN",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD10-GEN-ENG-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 10 - GEN - English - 2027-2028,DPS-GSEB-HIN-STD10-GEN-ENG-27,DPS-GSEB-HIN-STD10-GEN-ENG-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,ENG,English,2027-2028,topics,16,1,1,1,"English course for Standard 10 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD10,GEN,ENG",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD10-GEN-MATH-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 10 - GEN - Mathematics - 2027-2028,DPS-GSEB-HIN-STD10-GEN-MATH-27,DPS-GSEB-HIN-STD10-GEN-MATH-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,MATH,Mathematics,2027-2028,topics,16,1,1,1,"Mathematics course for Standard 10 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD10,GEN,MATH",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD10-GEN-SCI-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 10 - GEN - Science - 2027-2028,DPS-GSEB-HIN-STD10-GEN-SCI-27,DPS-GSEB-HIN-STD10-GEN-SCI-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,SCI,Science,2027-2028,topics,16,1,1,1,"Science course for Standard 10 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD10,GEN,SCI",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD10-GEN-SS-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 10 - GEN - Social Science - 2027-2028,DPS-GSEB-HIN-STD10-GEN-SS-27,DPS-GSEB-HIN-STD10-GEN-SS-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,SS,Social Science,2027-2028,topics,16,1,1,1,"Social Science course for Standard 10 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD10,GEN,SS",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
DPS-GSEB-HIN-STD10-GEN-CS-2027,Drona Public School - Gujarat Board Education - Hindi Medium - Standard 10 - GEN - Computer Studies - 2027-2028,DPS-GSEB-HIN-STD10-GEN-CS-27,DPS-GSEB-HIN-STD10-GEN-CS-2027,DRONA_TRUST_GSEB_DPS_2027_2028_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,CS,Computer Studies,2027-2028,topics,16,1,1,1,"Computer Studies course for Standard 10 GEN Hindi Medium in 2027-2028. Includes 10 chapter structure, term exams, final exam, completion rules and default certification.",MASTER-ALL-GRADES-ALL-SUBJECTS-STD-TEMPLATE,1,1,1,"DPS,GSEB,2027-2028,HIN,STD10,GEN,CS",TPL_STD09_10_BOARD_FOUNDATION,Academic Year 2027-2028
