student_username,transport_required,bus_route,pickup_point
dps.stu.03224,0,,
dps.stu.03225,0,,
dps.stu.03226,0,,
dps.stu.03227,0,,
dps.stu.03228,0,,
dps.stu.03229,0,,
dps.stu.03230,0,,
dps.stu.03231,0,,
dps.stu.03232,0,,
dps.stu.03233,0,,
dps.stu.03234,0,,
dps.stu.03235,0,,
dps.stu.03236,0,,
dps.stu.03237,0,,
dps.stu.03238,0,,
dps.stu.03239,0,,
dps.stu.03240,0,,
dps.stu.03241,0,,
dps.stu.03242,0,,
dps.stu.03243,0,,
dps.stu.03244,0,,
dps.stu.03245,0,,
dps.stu.03246,0,,
dps.stu.03247,0,,
dps.stu.03248,0,,
dps.stu.03249,0,,
dps.stu.03250,0,,
dps.stu.03251,0,,
dps.stu.03252,0,,
dps.stu.03253,0,,
dps.stu.03254,0,,
dps.stu.03255,0,,
dps.stu.03256,0,,
dps.stu.03257,0,,
dps.stu.03258,0,,
dps.stu.03259,0,,
dps.stu.03260,0,,
dps.stu.03261,0,,
dps.stu.03262,0,,
dps.stu.03263,0,,
dps.stu.03264,0,,
dps.stu.03265,0,,
dps.stu.03266,0,,
dps.stu.03267,0,,
dps.stu.03268,0,,
dps.stu.03269,0,,
dps.stu.03270,0,,
dps.stu.03271,0,,
dps.stu.03272,0,,
dps.stu.03273,0,,
dps.stu.03274,0,,
dps.stu.03275,0,,
dps.stu.03276,0,,
dps.stu.03277,0,,
dps.stu.03278,0,,
dps.stu.03279,0,,
dps.stu.03280,0,,
dps.stu.03281,0,,
dps.stu.03282,0,,
dps.stu.03283,0,,
dps.stu.03284,0,,
dps.stu.03285,0,,
dps.stu.03286,0,,
dps.stu.03287,0,,
dps.stu.03288,0,,
dps.stu.03289,0,,
dps.stu.03290,0,,
dps.stu.03291,0,,
dps.stu.03292,0,,
dps.stu.03293,0,,
dps.stu.03294,0,,
dps.stu.03295,0,,
dps.stu.03296,0,,
dps.stu.03297,0,,
dps.stu.03298,0,,
dps.stu.03299,0,,
dps.stu.03300,0,,
dps.stu.03301,0,,
dps.stu.03302,0,,
dps.stu.03303,0,,
dps.stu.03304,0,,
dps.stu.03305,0,,
dps.stu.03306,0,,
dps.stu.03307,0,,
dps.stu.03308,0,,
dps.stu.03309,0,,
dps.stu.03310,0,,
dps.stu.03311,0,,
dps.stu.03312,0,,
dps.stu.03313,0,,
dps.stu.03314,0,,
dps.stu.03315,0,,
dps.stu.03316,0,,
dps.stu.03317,0,,
dps.stu.03318,0,,
dps.stu.03319,0,,
dps.stu.03320,0,,
dps.stu.03321,0,,
dps.stu.03322,0,,
dps.stu.03323,0,,
dps.stu.03324,0,,
dps.stu.03325,0,,
dps.stu.03326,0,,
dps.stu.03327,0,,
dps.stu.03328,0,,
dps.stu.03329,0,,
dps.stu.03330,0,,
dps.stu.03331,0,,
dps.stu.03332,0,,
dps.stu.03333,0,,
dps.stu.03334,0,,
dps.stu.03335,0,,
dps.stu.03336,0,,
dps.stu.03337,0,,
dps.stu.03338,0,,
dps.stu.03339,0,,
dps.stu.03340,0,,
dps.stu.03341,0,,
dps.stu.03342,0,,
dps.stu.03343,0,,
dps.stu.03344,0,,
dps.stu.03345,0,,
dps.stu.03346,0,,
dps.stu.03347,0,,
dps.stu.03348,0,,
dps.stu.03349,0,,
dps.stu.03350,0,,
dps.stu.03351,0,,
dps.stu.03352,0,,
dps.stu.03353,0,,
dps.stu.03354,0,,
dps.stu.03355,0,,
dps.stu.03356,0,,
dps.stu.03357,0,,
dps.stu.03358,0,,
dps.stu.03359,0,,
dps.stu.03360,0,,
dps.stu.03361,0,,
dps.stu.03362,0,,
dps.stu.03363,0,,
dps.stu.03364,0,,
dps.stu.03365,0,,
dps.stu.03366,0,,
dps.stu.03367,0,,
dps.stu.03368,0,,
dps.stu.03369,0,,
dps.stu.03370,0,,
dps.stu.03371,0,,
dps.stu.03372,0,,
dps.stu.03373,0,,
dps.stu.03374,0,,
dps.stu.03375,0,,
dps.stu.03376,0,,
dps.stu.03377,0,,
dps.stu.03378,0,,
dps.stu.03379,0,,
dps.stu.03380,0,,
dps.stu.03381,0,,
dps.stu.03382,0,,
dps.stu.03383,0,,
dps.stu.03384,0,,
dps.stu.03385,0,,
dps.stu.03386,0,,
dps.stu.03387,0,,
dps.stu.03388,0,,
dps.stu.03389,0,,
dps.stu.03390,0,,
dps.stu.03391,0,,
dps.stu.03392,0,,
dps.stu.03393,0,,
dps.stu.03394,0,,
dps.stu.03395,0,,
dps.stu.03396,0,,
dps.stu.03397,0,,
dps.stu.03398,0,,
dps.stu.03399,0,,
dps.stu.03400,0,,
dps.stu.03401,0,,
dps.stu.03402,0,,
dps.stu.03403,0,,
dps.stu.03404,0,,
dps.stu.03405,0,,
dps.stu.03406,0,,
dps.stu.03407,0,,
dps.stu.03408,0,,
dps.stu.03409,0,,
dps.stu.03410,0,,
dps.stu.03411,0,,
dps.stu.03412,0,,
dps.stu.03413,0,,
dps.stu.03414,0,,
dps.stu.03415,0,,
dps.stu.03416,0,,
dps.stu.03417,0,,
dps.stu.03418,0,,
dps.stu.03419,0,,
dps.stu.03420,0,,
dps.stu.03421,0,,
dps.stu.03422,0,,
dps.stu.03423,0,,
dps.stu.03424,0,,
dps.stu.03425,0,,
dps.stu.03426,0,,
dps.stu.03427,0,,
dps.stu.03428,0,,
dps.stu.03429,0,,
dps.stu.03430,0,,
dps.stu.03431,0,,
dps.stu.03432,0,,
dps.stu.03433,0,,
dps.stu.03434,0,,
dps.stu.03435,0,,
dps.stu.03436,0,,
dps.stu.03437,0,,
dps.stu.03438,0,,
dps.stu.03439,0,,
dps.stu.03440,0,,
dps.stu.03441,0,,
dps.stu.03442,0,,
dps.stu.03443,0,,
dps.stu.03444,0,,
dps.stu.03445,0,,
dps.stu.03446,0,,
dps.stu.03447,0,,
dps.stu.03448,0,,
dps.stu.03449,0,,
dps.stu.03450,0,,
dps.stu.03451,0,,
dps.stu.03452,0,,
dps.stu.03453,0,,
dps.stu.03454,0,,
dps.stu.03455,0,,
dps.stu.03456,0,,
dps.stu.03457,0,,
dps.stu.03458,0,,
dps.stu.03459,0,,
dps.stu.03460,0,,
dps.stu.03461,0,,
dps.stu.03462,0,,
dps.stu.03463,0,,
dps.stu.03464,0,,
dps.stu.03465,0,,
dps.stu.03466,0,,
dps.stu.03467,0,,
dps.stu.03468,0,,
dps.stu.03469,0,,
dps.stu.03470,0,,
dps.stu.03471,0,,
dps.stu.03472,0,,
dps.stu.03473,0,,
dps.stu.03474,0,,
dps.stu.03475,0,,
dps.stu.03476,0,,
dps.stu.03477,0,,
dps.stu.03478,0,,
dps.stu.03479,0,,
dps.stu.03480,0,,
dps.stu.03481,0,,
dps.stu.03482,0,,
dps.stu.03483,0,,
dps.stu.03484,0,,
dps.stu.03485,0,,
dps.stu.03486,0,,
dps.stu.03487,0,,
dps.stu.03488,0,,
dps.stu.03489,0,,
dps.stu.03490,0,,
dps.stu.03491,0,,
dps.stu.03492,0,,
dps.stu.03493,0,,
dps.stu.03494,0,,
dps.stu.03495,0,,
dps.stu.03496,0,,
dps.stu.03497,0,,
dps.stu.03498,0,,
dps.stu.03499,0,,
dps.stu.03500,0,,
dps.stu.03501,0,,
dps.stu.03502,0,,
dps.stu.03503,0,,
dps.stu.03504,0,,
dps.stu.03505,0,,
dps.stu.03506,0,,
dps.stu.03507,0,,
dps.stu.03508,0,,
dps.stu.03509,0,,
dps.stu.03510,0,,
dps.stu.03511,0,,
dps.stu.03512,0,,
dps.stu.03513,0,,
dps.stu.03514,0,,
dps.stu.03515,0,,
dps.stu.03516,0,,
dps.stu.03517,0,,
dps.stu.03518,0,,
dps.stu.03519,0,,
dps.stu.03520,0,,
dps.stu.03521,0,,
dps.stu.03522,0,,
dps.stu.03523,0,,
dps.stu.03524,0,,
dps.stu.03525,0,,
dps.stu.03526,0,,
dps.stu.03527,0,,
dps.stu.03528,0,,
dps.stu.03529,0,,
dps.stu.03530,0,,
dps.stu.03531,0,,
dps.stu.03532,0,,
dps.stu.03533,0,,
dps.stu.03534,0,,
dps.stu.03535,0,,
dps.stu.03536,0,,
dps.stu.03537,0,,
dps.stu.03538,0,,
dps.stu.03539,0,,
dps.stu.03540,0,,
dps.stu.03541,0,,
dps.stu.03542,0,,
dps.stu.03543,0,,
dps.stu.03544,0,,
dps.stu.03545,0,,
dps.stu.03546,0,,
dps.stu.03547,0,,
dps.stu.03548,0,,
dps.stu.03549,0,,
dps.stu.03550,0,,
dps.stu.03551,0,,
dps.stu.03552,0,,
dps.stu.03553,0,,
dps.stu.03554,0,,
dps.stu.03555,0,,
dps.stu.03556,0,,
dps.stu.03557,0,,
dps.stu.03558,0,,
dps.stu.03559,0,,
dps.stu.03560,0,,
dps.stu.03561,0,,
dps.stu.03562,0,,
dps.stu.03563,0,,
dps.stu.03564,0,,
dps.stu.03565,0,,
dps.stu.03566,0,,
dps.stu.03567,0,,
dps.stu.03568,0,,
dps.stu.03569,0,,
dps.stu.03570,0,,
dps.stu.03571,0,,
dps.stu.03572,0,,
dps.stu.03573,0,,
dps.stu.03574,0,,
dps.stu.03575,0,,
dps.stu.03576,0,,
dps.stu.03577,0,,
dps.stu.03578,0,,
dps.stu.03579,0,,
dps.stu.03580,0,,
dps.stu.03581,0,,
dps.stu.03582,0,,
dps.stu.03583,0,,
dps.stu.03584,0,,
dps.stu.03585,0,,
dps.stu.03586,0,,
dps.stu.03587,0,,
dps.stu.03588,0,,
dps.stu.03589,0,,
dps.stu.03590,0,,
dps.stu.03591,0,,
dps.stu.03592,0,,
dps.stu.03593,0,,
dps.stu.03594,0,,
dps.stu.03595,0,,
dps.stu.03596,0,,
dps.stu.03597,0,,
dps.stu.03598,0,,
dps.stu.03599,0,,
dps.stu.03600,0,,
dps.stu.03601,0,,
dps.stu.03602,0,,
dps.stu.03603,0,,
dps.stu.03604,0,,
dps.stu.03605,0,,
dps.stu.03606,0,,
dps.stu.03607,0,,
dps.stu.03608,0,,
dps.stu.03609,0,,
dps.stu.03610,0,,
dps.stu.03611,0,,
dps.stu.03612,0,,
dps.stu.03613,0,,
dps.stu.03614,0,,
dps.stu.03615,0,,
dps.stu.03616,0,,
dps.stu.03617,0,,
dps.stu.03618,0,,
dps.stu.03619,0,,
dps.stu.03620,0,,
dps.stu.03621,0,,
dps.stu.03622,0,,
dps.stu.03623,0,,
dps.stu.03624,0,,
dps.stu.03625,0,,
dps.stu.03626,0,,
dps.stu.03627,0,,
dps.stu.03628,0,,
dps.stu.03629,0,,
dps.stu.03630,0,,
dps.stu.03631,0,,
dps.stu.03632,0,,
dps.stu.03633,0,,
dps.stu.03634,0,,
dps.stu.03635,0,,
dps.stu.03636,0,,
dps.stu.03637,0,,
dps.stu.03638,0,,
dps.stu.03639,0,,
dps.stu.03640,0,,
dps.stu.03641,0,,
dps.stu.03642,0,,
dps.stu.03643,0,,
dps.stu.03644,0,,
dps.stu.03645,0,,
dps.stu.03646,0,,
dps.stu.03647,0,,
dps.stu.03648,0,,
dps.stu.03649,0,,
dps.stu.03650,0,,
dps.stu.03651,0,,
dps.stu.03652,0,,
dps.stu.03653,0,,
dps.stu.03654,0,,
dps.stu.03655,0,,
dps.stu.03656,0,,
dps.stu.03657,0,,
dps.stu.03658,0,,
dps.stu.03659,0,,
dps.stu.03660,0,,
dps.stu.03661,0,,
dps.stu.03662,0,,
dps.stu.03663,0,,
dps.stu.03664,0,,
dps.stu.03665,0,,
dps.stu.03666,0,,
dps.stu.03667,0,,
dps.stu.03668,0,,
dps.stu.03669,0,,
dps.stu.03670,0,,
dps.stu.03671,0,,
dps.stu.03672,0,,
dps.stu.03673,0,,
dps.stu.03674,0,,
dps.stu.03675,0,,
dps.stu.03676,0,,
dps.stu.03677,0,,
dps.stu.03678,0,,
dps.stu.03679,0,,
dps.stu.03680,0,,
dps.stu.03681,0,,
dps.stu.03682,0,,
dps.stu.03683,0,,
dps.stu.03684,0,,
dps.stu.03685,0,,
dps.stu.03686,0,,
dps.stu.03687,0,,
dps.stu.03688,0,,
dps.stu.03689,0,,
dps.stu.03690,0,,
dps.stu.03691,0,,
dps.stu.03692,0,,
dps.stu.03693,0,,
dps.stu.03694,0,,
dps.stu.03695,0,,
dps.stu.03696,0,,
dps.stu.03697,0,,
dps.stu.03698,0,,
dps.stu.03699,0,,
dps.stu.03700,0,,
dps.stu.03701,0,,
dps.stu.03702,0,,
dps.stu.03703,0,,
dps.stu.03704,0,,
dps.stu.03705,0,,
dps.stu.03706,0,,
dps.stu.03707,0,,
dps.stu.03708,0,,
dps.stu.03709,0,,
dps.stu.03710,0,,
dps.stu.03711,0,,
dps.stu.03712,0,,
dps.stu.03713,0,,
dps.stu.03714,0,,
dps.stu.03715,0,,
dps.stu.03716,0,,
dps.stu.03717,0,,
dps.stu.03718,0,,
dps.stu.03719,0,,
dps.stu.03720,0,,
dps.stu.03721,0,,
dps.stu.03722,0,,
dps.stu.03723,0,,
dps.stu.03724,0,,
dps.stu.03725,0,,
dps.stu.03726,0,,
dps.stu.03727,0,,
dps.stu.03728,0,,
dps.stu.03729,0,,
dps.stu.03730,0,,
dps.stu.03731,0,,
dps.stu.03732,0,,
dps.stu.03733,0,,
dps.stu.03734,0,,
dps.stu.03735,0,,
dps.stu.03736,0,,
dps.stu.03737,0,,
dps.stu.03738,0,,
dps.stu.03739,0,,
dps.stu.03740,0,,
dps.stu.03741,0,,
dps.stu.03742,0,,
dps.stu.03743,0,,
dps.stu.03744,0,,
dps.stu.03745,0,,
dps.stu.03746,0,,
dps.stu.03747,0,,
dps.stu.03748,0,,
dps.stu.03749,0,,
dps.stu.03750,0,,
dps.stu.03751,0,,
dps.stu.03752,0,,
dps.stu.03753,0,,
dps.stu.03754,0,,
dps.stu.03755,0,,
dps.stu.03756,0,,
dps.stu.03757,0,,
dps.stu.03758,0,,
dps.stu.03759,0,,
dps.stu.03760,0,,
dps.stu.03761,0,,
dps.stu.03762,0,,
dps.stu.03763,0,,
dps.stu.03764,0,,
dps.stu.03765,0,,
dps.stu.03766,0,,
dps.stu.03767,0,,
dps.stu.03768,0,,
dps.stu.03769,0,,
dps.stu.03770,0,,
dps.stu.03771,0,,
dps.stu.03772,0,,
dps.stu.03773,0,,
dps.stu.03774,0,,
dps.stu.03775,0,,
dps.stu.03776,0,,
dps.stu.03777,0,,
dps.stu.03778,0,,
dps.stu.03779,0,,
dps.stu.03780,0,,
dps.stu.03781,0,,
dps.stu.03782,0,,
dps.stu.03783,0,,
dps.stu.03784,0,,
dps.stu.03785,0,,
dps.stu.03786,0,,
dps.stu.03787,0,,
dps.stu.03788,0,,
dps.stu.03789,0,,
dps.stu.03790,0,,
dps.stu.03791,0,,
dps.stu.03792,0,,
dps.stu.03793,0,,
dps.stu.03794,0,,
dps.stu.03795,0,,
dps.stu.03796,0,,
dps.stu.03797,0,,
dps.stu.03798,0,,
dps.stu.03799,0,,
dps.stu.03800,0,,
dps.stu.03801,0,,
dps.stu.03802,0,,
dps.stu.03803,0,,
dps.stu.03804,0,,
dps.stu.03805,0,,
dps.stu.03806,0,,
dps.stu.03807,0,,
dps.stu.03808,0,,
dps.stu.03809,0,,
dps.stu.03810,0,,
dps.stu.03811,0,,
dps.stu.03812,0,,
dps.stu.03813,0,,
dps.stu.03814,0,,
dps.stu.03815,0,,
dps.stu.03816,0,,
dps.stu.03817,0,,
dps.stu.03818,0,,
dps.stu.03819,0,,
dps.stu.03820,0,,
dps.stu.03821,0,,
dps.stu.03822,0,,
dps.stu.03823,0,,
dps.stu.03824,0,,
dps.stu.03825,0,,
dps.stu.03826,0,,
dps.stu.03827,0,,
dps.stu.03828,0,,
dps.stu.03829,0,,
dps.stu.03830,0,,
dps.stu.03831,0,,
dps.stu.03832,0,,
dps.stu.03833,0,,
dps.stu.03834,0,,
dps.stu.03835,0,,
dps.stu.03836,0,,
dps.stu.03837,0,,
dps.stu.03838,0,,
dps.stu.03839,0,,
dps.stu.03840,0,,
dps.stu.03841,0,,
dps.stu.03842,0,,
dps.stu.03843,0,,
dps.stu.03844,0,,
dps.stu.03845,0,,
dps.stu.03846,0,,
dps.stu.03847,0,,
dps.stu.03848,0,,
dps.stu.03849,0,,
dps.stu.03850,0,,
dps.stu.03851,0,,
dps.stu.03852,0,,
dps.stu.03853,0,,
dps.stu.03854,0,,
dps.stu.03855,0,,
dps.stu.03856,0,,
dps.stu.03857,0,,
dps.stu.03858,0,,
dps.stu.03859,0,,
dps.stu.03860,0,,
dps.stu.03861,0,,
dps.stu.03862,0,,
dps.stu.03863,0,,
dps.stu.03864,0,,
dps.stu.03865,0,,
dps.stu.03866,0,,
dps.stu.03867,0,,
dps.stu.03868,0,,
dps.stu.03869,0,,
dps.stu.03870,0,,
dps.stu.03871,0,,
dps.stu.03872,0,,
dps.stu.03873,0,,
dps.stu.03874,0,,
dps.stu.03875,0,,
dps.stu.03876,0,,
dps.stu.03877,0,,
dps.stu.03878,0,,
dps.stu.03879,0,,
dps.stu.03880,0,,
dps.stu.03881,0,,
dps.stu.03882,0,,
dps.stu.03883,0,,
dps.stu.03884,0,,
dps.stu.03885,0,,
dps.stu.03886,0,,
dps.stu.03887,0,,
dps.stu.03888,0,,
dps.stu.03889,0,,
dps.stu.03890,0,,
dps.stu.03891,0,,
dps.stu.03892,0,,
dps.stu.03893,0,,
dps.stu.03894,0,,
dps.stu.03895,0,,
dps.stu.03896,0,,
dps.stu.03897,0,,
dps.stu.03898,0,,
dps.stu.03899,0,,
dps.stu.03900,0,,
dps.stu.03901,0,,
dps.stu.03902,0,,
dps.stu.03903,0,,
dps.stu.03904,0,,
dps.stu.03905,0,,
dps.stu.03906,0,,
dps.stu.03907,0,,
dps.stu.03908,0,,
dps.stu.03909,0,,
dps.stu.03910,0,,
dps.stu.03911,0,,
dps.stu.03912,0,,
dps.stu.03913,0,,
dps.stu.03914,0,,
dps.stu.03915,0,,
dps.stu.03916,0,,
dps.stu.03917,0,,
dps.stu.03918,0,,
dps.stu.03919,0,,
dps.stu.03920,0,,
dps.stu.03921,0,,
dps.stu.03922,0,,
dps.stu.03923,0,,
dps.stu.03924,0,,
dps.stu.03925,0,,
dps.stu.03926,0,,
dps.stu.03927,0,,
dps.stu.03928,0,,
dps.stu.03929,0,,
dps.stu.03930,0,,
dps.stu.03931,0,,
dps.stu.03932,0,,
dps.stu.03933,0,,
dps.stu.03934,0,,
dps.stu.03935,0,,
dps.stu.03936,0,,
dps.stu.03937,0,,
dps.stu.03938,0,,
dps.stu.03939,0,,
dps.stu.03940,0,,
dps.stu.03941,0,,
dps.stu.03942,0,,
dps.stu.03943,0,,
dps.stu.03944,0,,
dps.stu.03945,0,,
dps.stu.03946,0,,
dps.stu.03947,0,,
dps.stu.03948,0,,
dps.stu.03949,0,,
dps.stu.03950,0,,
dps.stu.03951,0,,
dps.stu.03952,0,,
dps.stu.03953,0,,
dps.stu.03954,0,,
dps.stu.03955,0,,
dps.stu.03956,0,,
dps.stu.03957,0,,
dps.stu.03958,0,,
dps.stu.03959,0,,
dps.stu.03960,0,,
dps.stu.03961,0,,
dps.stu.03962,0,,
dps.stu.03963,0,,
dps.stu.03964,0,,
dps.stu.03965,0,,
dps.stu.03966,0,,
dps.stu.03967,0,,
dps.stu.03968,0,,
dps.stu.03969,0,,
dps.stu.03970,0,,
dps.stu.03971,0,,
dps.stu.03972,0,,
dps.stu.03973,0,,
dps.stu.03974,0,,
dps.stu.03975,0,,
dps.stu.03976,0,,
dps.stu.03977,0,,
dps.stu.03978,0,,
dps.stu.03979,0,,
dps.stu.03980,0,,
dps.stu.03981,0,,
dps.stu.03982,0,,
dps.stu.03983,0,,
dps.stu.03984,0,,
dps.stu.03985,0,,
dps.stu.03986,0,,
dps.stu.03987,0,,
dps.stu.03988,0,,
dps.stu.03989,0,,
dps.stu.03990,0,,
dps.stu.03991,0,,
dps.stu.03992,0,,
dps.stu.03993,0,,
dps.stu.03994,0,,
dps.stu.03995,0,,
dps.stu.03996,0,,
dps.stu.03997,0,,
dps.stu.03998,0,,
dps.stu.03999,0,,
dps.stu.04000,0,,
dps.stu.04001,0,,
dps.stu.04002,0,,
dps.stu.04003,0,,
dps.stu.04004,0,,
dps.stu.04005,0,,
dps.stu.04006,0,,
dps.stu.04007,0,,
dps.stu.04008,0,,
dps.stu.04009,0,,
dps.stu.04010,0,,
dps.stu.04011,0,,
dps.stu.04012,0,,
dps.stu.04013,0,,
dps.stu.04014,0,,
dps.stu.04015,0,,
dps.stu.04016,0,,
dps.stu.04017,0,,
dps.stu.04018,0,,
dps.stu.04019,0,,
dps.stu.04020,0,,
dps.stu.04021,0,,
dps.stu.04022,0,,
dps.stu.04023,0,,
dps.stu.04024,0,,
dps.stu.04025,0,,
dps.stu.04026,0,,
dps.stu.04027,0,,
dps.stu.04028,0,,
dps.stu.04029,0,,
dps.stu.04030,0,,
dps.stu.04031,0,,
dps.stu.04032,0,,
dps.stu.04033,0,,
dps.stu.04034,0,,
dps.stu.04035,0,,
dps.stu.04036,0,,
dps.stu.04037,0,,
dps.stu.04038,0,,
dps.stu.04039,0,,
dps.stu.04040,0,,
dps.stu.04041,0,,
dps.stu.04042,0,,
dps.stu.04043,0,,
dps.stu.04044,0,,
dps.stu.04045,0,,
dps.stu.04046,0,,
dps.stu.04047,0,,
dps.stu.04048,0,,
dps.stu.04049,0,,
dps.stu.04050,0,,
dps.stu.04051,0,,
dps.stu.04052,0,,
dps.stu.04053,0,,
dps.stu.04054,0,,
dps.stu.04055,0,,
dps.stu.04056,0,,
dps.stu.04057,0,,
dps.stu.04058,0,,
dps.stu.04059,0,,
dps.stu.04060,0,,
dps.stu.04061,0,,
dps.stu.04062,0,,
dps.stu.04063,0,,
dps.stu.04064,0,,
dps.stu.04065,0,,
dps.stu.04066,0,,
dps.stu.04067,0,,
dps.stu.04068,0,,
dps.stu.04069,0,,
dps.stu.04070,0,,
dps.stu.04071,0,,
dps.stu.04072,0,,
dps.stu.04073,0,,
dps.stu.04074,0,,
dps.stu.04075,0,,
dps.stu.04076,0,,
dps.stu.04077,0,,
dps.stu.04078,0,,
dps.stu.04079,0,,
dps.stu.04080,0,,
dps.stu.04081,0,,
dps.stu.04082,0,,
dps.stu.04083,0,,
dps.stu.04084,0,,
dps.stu.04085,0,,
dps.stu.04086,0,,
dps.stu.04087,0,,
dps.stu.04088,0,,
dps.stu.04089,0,,
dps.stu.04090,0,,
dps.stu.04091,0,,
dps.stu.04092,0,,
dps.stu.04093,0,,
dps.stu.04094,0,,
dps.stu.04095,0,,
dps.stu.04096,0,,
dps.stu.04097,0,,
dps.stu.04098,0,,
dps.stu.04099,0,,
dps.stu.04100,0,,
dps.stu.04101,0,,
dps.stu.04102,0,,
dps.stu.04103,0,,
dps.stu.04104,0,,
dps.stu.04105,0,,
dps.stu.04106,0,,
dps.stu.04107,0,,
dps.stu.04108,0,,
dps.stu.04109,0,,
dps.stu.04110,0,,
dps.stu.04111,0,,
dps.stu.04112,0,,
dps.stu.04113,0,,
dps.stu.04114,0,,
dps.stu.04115,0,,
dps.stu.04116,0,,
dps.stu.04117,0,,
dps.stu.04118,0,,
dps.stu.04119,0,,
dps.stu.04120,0,,
dps.stu.04121,0,,
dps.stu.04122,0,,
dps.stu.04123,0,,
dps.stu.04124,0,,
dps.stu.04125,0,,
dps.stu.04126,0,,
dps.stu.04127,0,,
dps.stu.04128,0,,
dps.stu.04129,0,,
dps.stu.04130,0,,
dps.stu.04131,0,,
dps.stu.04132,0,,
dps.stu.04133,0,,
dps.stu.04134,0,,
dps.stu.04135,0,,
dps.stu.04136,0,,
dps.stu.04137,0,,
dps.stu.04138,0,,
dps.stu.04139,0,,
dps.stu.04140,0,,
dps.stu.04141,0,,
dps.stu.04142,0,,
dps.stu.04143,0,,
dps.stu.04144,0,,
dps.stu.04145,0,,
dps.stu.04146,0,,
dps.stu.04147,0,,
dps.stu.04148,0,,
dps.stu.04149,0,,
dps.stu.04150,0,,
dps.stu.04151,0,,
dps.stu.04152,0,,
dps.stu.04153,0,,
dps.stu.04154,0,,
dps.stu.04155,0,,
dps.stu.04156,0,,
dps.stu.04157,0,,
dps.stu.04158,0,,
dps.stu.04159,0,,
dps.stu.04160,0,,
dps.stu.04161,0,,
dps.stu.04162,0,,
dps.stu.04163,0,,
dps.stu.04164,0,,
dps.stu.04165,0,,
dps.stu.04166,0,,
dps.stu.04167,0,,
dps.stu.04168,0,,
dps.stu.04169,0,,
dps.stu.04170,0,,
dps.stu.04171,0,,
dps.stu.04172,0,,
dps.stu.04173,0,,
dps.stu.04174,0,,
dps.stu.04175,0,,
dps.stu.04176,0,,
dps.stu.04177,0,,
dps.stu.04178,0,,
dps.stu.04179,0,,
dps.stu.04180,0,,
dps.stu.04181,0,,
dps.stu.04182,0,,
dps.stu.04183,0,,
dps.stu.04184,0,,
dps.stu.04185,0,,
dps.stu.04186,0,,
dps.stu.04187,0,,
dps.stu.04188,0,,
dps.stu.04189,0,,
dps.stu.04190,0,,
dps.stu.04191,0,,
dps.stu.04192,0,,
dps.stu.04193,0,,
dps.stu.04194,0,,
dps.stu.04195,0,,
dps.stu.04196,0,,
dps.stu.04197,0,,
dps.stu.04198,0,,
dps.stu.04199,0,,
dps.stu.04200,0,,
dps.stu.04201,0,,
dps.stu.04202,0,,
dps.stu.04203,0,,
dps.stu.04204,0,,
dps.stu.04205,0,,
dps.stu.04206,0,,
dps.stu.04207,0,,
dps.stu.04208,0,,
dps.stu.04209,0,,
dps.stu.04210,0,,
dps.stu.04211,0,,
dps.stu.04212,0,,
dps.stu.04213,0,,
dps.stu.04214,0,,
dps.stu.04215,0,,
dps.stu.04216,0,,
dps.stu.04217,0,,
dps.stu.04218,0,,
dps.stu.04219,0,,
dps.stu.04220,0,,
dps.stu.04221,0,,
dps.stu.04222,0,,
dps.stu.04223,0,,
dps.stu.04224,0,,
dps.stu.04225,0,,
dps.stu.04226,0,,
dps.stu.04227,0,,
dps.stu.04228,0,,
dps.stu.04229,0,,
dps.stu.04230,0,,
dps.stu.04231,0,,
dps.stu.04232,0,,
dps.stu.04233,0,,
dps.stu.04234,0,,
dps.stu.04235,0,,
dps.stu.04236,0,,
dps.stu.04237,0,,
dps.stu.04238,0,,
dps.stu.04239,0,,
dps.stu.04240,0,,
dps.stu.04241,0,,
dps.stu.04242,0,,
dps.stu.04243,0,,
dps.stu.04244,0,,
dps.stu.04245,0,,
dps.stu.04246,0,,
dps.stu.04247,0,,
dps.stu.04248,0,,
dps.stu.04249,0,,
dps.stu.04250,0,,
dps.stu.04251,0,,
dps.stu.04252,0,,
dps.stu.04253,0,,
dps.stu.04254,0,,
dps.stu.04255,0,,
dps.stu.04256,0,,
dps.stu.04257,0,,
dps.stu.04258,0,,
dps.stu.04259,0,,
dps.stu.04260,0,,
dps.stu.04261,0,,
dps.stu.04262,0,,
dps.stu.04263,0,,
dps.stu.04264,0,,
dps.stu.04265,0,,
dps.stu.04266,0,,
dps.stu.04267,0,,
dps.stu.04268,0,,
dps.stu.04269,0,,
dps.stu.04270,0,,
dps.stu.04271,0,,
dps.stu.04272,0,,
dps.stu.04273,0,,
dps.stu.04274,0,,
dps.stu.04275,0,,
dps.stu.04276,0,,
dps.stu.04277,0,,
dps.stu.04278,0,,
dps.stu.04279,0,,
dps.stu.04280,0,,
dps.stu.04281,0,,
dps.stu.04282,0,,
dps.stu.04283,0,,
dps.stu.04284,0,,
dps.stu.04285,0,,
dps.stu.04286,0,,
dps.stu.04287,0,,
dps.stu.04288,0,,
dps.stu.04289,0,,
dps.stu.04290,0,,
dps.stu.04291,0,,
dps.stu.04292,0,,
dps.stu.04293,0,,
dps.stu.04294,0,,
dps.stu.04295,0,,
dps.stu.04296,0,,
dps.stu.04297,0,,
dps.stu.04298,0,,
