board_code,medium_code,grade_code,stream_code,subject_code,chapter,title,diksha_identifier,content_type,resource_type,language,license,attribution,source_url,artifact_url,download_url,moodle_course_code,moodle_section,import_mode,status
GSEB,GUJ,STD10,GEN,PE,7,Physical Education Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD10-GEN-PE-2026,8,manual_review,placeholder
GSEB,GUJ,STD10,GEN,PE,8,Physical Education Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD10-GEN-PE-2026,9,manual_review,placeholder
GSEB,GUJ,STD10,GEN,PE,9,Physical Education Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD10-GEN-PE-2026,10,manual_review,placeholder
GSEB,GUJ,STD10,GEN,PE,10,Physical Education Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD10-GEN-PE-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,1,English Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,2,English Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,3,English Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,4,English Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,5,English Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,6,English Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,7,English Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,8,English Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,9,English Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,SCI,ENG,10,English Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-ENG-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,1,Physics Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,2,Physics Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,3,Physics Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,4,Physics Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,5,Physics Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,6,Physics Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,7,Physics Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,8,Physics Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,9,Physics Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PHY,10,Physics Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PHY-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,1,Chemistry Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,2,Chemistry Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,3,Chemistry Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,4,Chemistry Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,5,Chemistry Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,6,Chemistry Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,7,Chemistry Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,8,Chemistry Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,9,Chemistry Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CHEM,10,Chemistry Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CHEM-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,1,Biology Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,2,Biology Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,3,Biology Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,4,Biology Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,5,Biology Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,6,Biology Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,7,Biology Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,8,Biology Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,9,Biology Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,SCI,BIO,10,Biology Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-BIO-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,1,Mathematics Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,2,Mathematics Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,3,Mathematics Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,4,Mathematics Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,5,Mathematics Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,6,Mathematics Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,7,Mathematics Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,8,Mathematics Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,9,Mathematics Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,SCI,MATH,10,Mathematics Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-MATH-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,1,Computer Studies Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,2,Computer Studies Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,3,Computer Studies Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,4,Computer Studies Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,5,Computer Studies Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,6,Computer Studies Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,7,Computer Studies Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,8,Computer Studies Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,9,Computer Studies Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,SCI,CS,10,Computer Studies Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-CS-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,1,Physical Education Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,2,Physical Education Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,3,Physical Education Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,4,Physical Education Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,5,Physical Education Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,6,Physical Education Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,7,Physical Education Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,8,Physical Education Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,9,Physical Education Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,SCI,PE,10,Physical Education Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-SCI-PE-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,1,English Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,2,English Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,3,English Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,4,English Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,5,English Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,6,English Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,7,English Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,8,English Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,9,English Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,COM,ENG,10,English Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ENG-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,1,Accountancy Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,2,Accountancy Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,3,Accountancy Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,4,Accountancy Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,5,Accountancy Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,6,Accountancy Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,7,Accountancy Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,8,Accountancy Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,9,Accountancy Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,COM,ACC,10,Accountancy Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ACC-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,1,Business Studies Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,2,Business Studies Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,3,Business Studies Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,4,Business Studies Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,5,Business Studies Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,6,Business Studies Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,7,Business Studies Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,8,Business Studies Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,9,Business Studies Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,COM,BA,10,Business Studies Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-BA-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,1,Economics Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,2,Economics Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,3,Economics Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,4,Economics Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,5,Economics Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,6,Economics Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,7,Economics Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,8,Economics Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,9,Economics Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,COM,ECO,10,Economics Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-ECO-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,1,Statistics Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,2,Statistics Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,3,Statistics Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,4,Statistics Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,5,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,5,Statistics Chapter 5,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,6,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,6,Statistics Chapter 6,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,7,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,7,Statistics Chapter 7,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,8,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,8,Statistics Chapter 8,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,9,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,9,Statistics Chapter 9,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,10,manual_review,placeholder
GSEB,GUJ,STD11,COM,STAT,10,Statistics Chapter 10,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-STAT-2026,11,manual_review,placeholder
GSEB,GUJ,STD11,COM,CS,1,Computer Studies Chapter 1,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-CS-2026,2,manual_review,placeholder
GSEB,GUJ,STD11,COM,CS,2,Computer Studies Chapter 2,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-CS-2026,3,manual_review,placeholder
GSEB,GUJ,STD11,COM,CS,3,Computer Studies Chapter 3,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-CS-2026,4,manual_review,placeholder
GSEB,GUJ,STD11,COM,CS,4,Computer Studies Chapter 4,,Reference,URL,Gujarati,Verify before use,School academic team to verify official resource,,,,DPS-GSEB-GUJ-STD11-COM-CS-2026,5,manual_review,placeholder
