board_code,medium_code,grade_code,stream_code,subject_code,subject_name,subject_category,is_compulsory,is_elective,display_order,source_note
GSEB,HIN,UNI_UG_UX_Y3,DES,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_UG_UX_Y3,DES,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_UG_UX_Y3,DES,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,HIN,UNI_UG_UX_Y3,DES,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,HIN,UNI_UG_UX_Y3,DES,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,HIN,UNI_UG_UX_Y3,DES,PHYS,Physiology,Medical,1,0,39,
GSEB,HIN,UNI_UG_UX_Y3,DES,PHARM,Pharmacology,Medical,1,0,40,
GSEB,HIN,UNI_UG_UX_Y3,DES,PATH,Pathology,Medical,1,0,41,
GSEB,HIN,UNI_UG_UX_Y3,DES,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,HIN,UNI_UG_UX_Y3,DES,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,HIN,UNI_UG_UX_Y3,DES,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,HIN,UNI_UG_UX_Y3,DES,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,HIN,UNI_UG_UX_Y3,DES,JURIS,Jurisprudence,Law,1,0,47,
GSEB,HIN,UNI_UG_UX_Y3,DES,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,HIN,UNI_UG_UX_Y3,DES,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_UG_UX_Y3,DES,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_UG_UX_Y3,DES,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_UG_UX_Y3,DES,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,HIN,UNI_UG_UX_Y3,DES,TYPO,Typography,Design,1,0,55,
GSEB,HIN,UNI_UG_UX_Y3,DES,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,HIN,UNI_UG_UX_Y4,DES,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_UG_UX_Y4,DES,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_UG_UX_Y4,DES,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_UG_UX_Y4,DES,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_UG_UX_Y4,DES,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_UG_UX_Y4,DES,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_UG_UX_Y4,DES,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,HIN,UNI_UG_UX_Y4,DES,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,HIN,UNI_UG_UX_Y4,DES,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,HIN,UNI_UG_UX_Y4,DES,PHYS,Physiology,Medical,1,0,39,
GSEB,HIN,UNI_UG_UX_Y4,DES,PHARM,Pharmacology,Medical,1,0,40,
GSEB,HIN,UNI_UG_UX_Y4,DES,PATH,Pathology,Medical,1,0,41,
GSEB,HIN,UNI_UG_UX_Y4,DES,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,HIN,UNI_UG_UX_Y4,DES,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,HIN,UNI_UG_UX_Y4,DES,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,HIN,UNI_UG_UX_Y4,DES,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,HIN,UNI_UG_UX_Y4,DES,JURIS,Jurisprudence,Law,1,0,47,
GSEB,HIN,UNI_UG_UX_Y4,DES,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,HIN,UNI_UG_UX_Y4,DES,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_UG_UX_Y4,DES,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_UG_UX_Y4,DES,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_UG_UX_Y4,DES,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,HIN,UNI_UG_UX_Y4,DES,TYPO,Typography,Design,1,0,55,
GSEB,HIN,UNI_UG_UX_Y4,DES,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,PHYS,Physiology,Medical,1,0,39,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,PHARM,Pharmacology,Medical,1,0,40,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,PATH,Pathology,Medical,1,0,41,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,JURIS,Jurisprudence,Law,1,0,47,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,TYPO,Typography,Design,1,0,55,
GSEB,HIN,UNI_UG_LAW_Y1,LAW,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,PHYS,Physiology,Medical,1,0,39,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,PHARM,Pharmacology,Medical,1,0,40,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,PATH,Pathology,Medical,1,0,41,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,JURIS,Jurisprudence,Law,1,0,47,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,TYPO,Typography,Design,1,0,55,
GSEB,HIN,UNI_UG_LAW_Y5,LAW,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,HIN,UNI_UG_MED_Y1,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_UG_MED_Y1,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_UG_MED_Y1,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_UG_MED_Y1,MED,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_UG_MED_Y1,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_UG_MED_Y1,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_UG_MED_Y1,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,HIN,UNI_UG_MED_Y1,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,HIN,UNI_UG_MED_Y1,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,HIN,UNI_UG_MED_Y1,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,HIN,UNI_UG_MED_Y1,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,HIN,UNI_UG_MED_Y1,MED,PATH,Pathology,Medical,1,0,41,
GSEB,HIN,UNI_UG_MED_Y1,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,HIN,UNI_UG_MED_Y1,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,HIN,UNI_UG_MED_Y1,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,HIN,UNI_UG_MED_Y1,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,HIN,UNI_UG_MED_Y1,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,HIN,UNI_UG_MED_Y1,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,HIN,UNI_UG_MED_Y1,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_UG_MED_Y1,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_UG_MED_Y1,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_UG_MED_Y1,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,HIN,UNI_UG_MED_Y1,MED,TYPO,Typography,Design,1,0,55,
GSEB,HIN,UNI_UG_MED_Y1,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,HIN,UNI_UG_MED_Y2,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_UG_MED_Y2,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_UG_MED_Y2,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_UG_MED_Y2,MED,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_UG_MED_Y2,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_UG_MED_Y2,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_UG_MED_Y2,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,HIN,UNI_UG_MED_Y2,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,HIN,UNI_UG_MED_Y2,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,HIN,UNI_UG_MED_Y2,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,HIN,UNI_UG_MED_Y2,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,HIN,UNI_UG_MED_Y2,MED,PATH,Pathology,Medical,1,0,41,
GSEB,HIN,UNI_UG_MED_Y2,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,HIN,UNI_UG_MED_Y2,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,HIN,UNI_UG_MED_Y2,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,HIN,UNI_UG_MED_Y2,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,HIN,UNI_UG_MED_Y2,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,HIN,UNI_UG_MED_Y2,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,HIN,UNI_UG_MED_Y2,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_UG_MED_Y2,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_UG_MED_Y2,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_UG_MED_Y2,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,HIN,UNI_UG_MED_Y2,MED,TYPO,Typography,Design,1,0,55,
GSEB,HIN,UNI_UG_MED_Y2,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,HIN,UNI_UG_MED_Y3,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_UG_MED_Y3,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_UG_MED_Y3,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_UG_MED_Y3,MED,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_UG_MED_Y3,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_UG_MED_Y3,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_UG_MED_Y3,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,HIN,UNI_UG_MED_Y3,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,HIN,UNI_UG_MED_Y3,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,HIN,UNI_UG_MED_Y3,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,HIN,UNI_UG_MED_Y3,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,HIN,UNI_UG_MED_Y3,MED,PATH,Pathology,Medical,1,0,41,
GSEB,HIN,UNI_UG_MED_Y3,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,HIN,UNI_UG_MED_Y3,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,HIN,UNI_UG_MED_Y3,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,HIN,UNI_UG_MED_Y3,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,HIN,UNI_UG_MED_Y3,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,HIN,UNI_UG_MED_Y3,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,HIN,UNI_UG_MED_Y3,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_UG_MED_Y3,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_UG_MED_Y3,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_UG_MED_Y3,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,HIN,UNI_UG_MED_Y3,MED,TYPO,Typography,Design,1,0,55,
GSEB,HIN,UNI_UG_MED_Y3,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,HIN,UNI_UG_MED_Y4,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_UG_MED_Y4,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_UG_MED_Y4,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_UG_MED_Y4,MED,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_UG_MED_Y4,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_UG_MED_Y4,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_UG_MED_Y4,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,HIN,UNI_UG_MED_Y4,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,HIN,UNI_UG_MED_Y4,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,HIN,UNI_UG_MED_Y4,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,HIN,UNI_UG_MED_Y4,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,HIN,UNI_UG_MED_Y4,MED,PATH,Pathology,Medical,1,0,41,
GSEB,HIN,UNI_UG_MED_Y4,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,HIN,UNI_UG_MED_Y4,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,HIN,UNI_UG_MED_Y4,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,HIN,UNI_UG_MED_Y4,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,HIN,UNI_UG_MED_Y4,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,HIN,UNI_UG_MED_Y4,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,HIN,UNI_UG_MED_Y4,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_UG_MED_Y4,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_UG_MED_Y4,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_UG_MED_Y4,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,HIN,UNI_UG_MED_Y4,MED,TYPO,Typography,Design,1,0,55,
GSEB,HIN,UNI_UG_MED_Y4,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,HIN,UNI_UG_MED_Y5,MED,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_UG_MED_Y5,MED,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_UG_MED_Y5,MED,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_UG_MED_Y5,MED,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_UG_MED_Y5,MED,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_UG_MED_Y5,MED,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_UG_MED_Y5,MED,THERMO,Thermodynamics,Engineering,1,0,36,
GSEB,HIN,UNI_UG_MED_Y5,MED,CIRCUITS,Electronic Circuits,Engineering,1,0,37,
GSEB,HIN,UNI_UG_MED_Y5,MED,ANAT,Human Anatomy,Medical,1,0,38,
GSEB,HIN,UNI_UG_MED_Y5,MED,PHYS,Physiology,Medical,1,0,39,
GSEB,HIN,UNI_UG_MED_Y5,MED,PHARM,Pharmacology,Medical,1,0,40,
GSEB,HIN,UNI_UG_MED_Y5,MED,PATH,Pathology,Medical,1,0,41,
GSEB,HIN,UNI_UG_MED_Y5,MED,COM_MED,Community Medicine,Medical,1,0,42,
GSEB,HIN,UNI_UG_MED_Y5,MED,LAW_CON,Constitutional Law,Law,1,0,44,
GSEB,HIN,UNI_UG_MED_Y5,MED,LAW_IPC,Indian Penal Code,Law,1,0,45,
GSEB,HIN,UNI_UG_MED_Y5,MED,LAW_CONTR,Contract Law,Law,1,0,46,
GSEB,HIN,UNI_UG_MED_Y5,MED,JURIS,Jurisprudence,Law,1,0,47,
GSEB,HIN,UNI_UG_MED_Y5,MED,CORP_ACC,Corporate Accounting,Commerce,1,0,48,
GSEB,HIN,UNI_UG_MED_Y5,MED,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_UG_MED_Y5,MED,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_UG_MED_Y5,MED,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_UG_MED_Y5,MED,UI_UX,User Interface & Experience,Design,1,0,54,
GSEB,HIN,UNI_UG_MED_Y5,MED,TYPO,Typography,Design,1,0,55,
GSEB,HIN,UNI_UG_MED_Y5,MED,ARCH_DSN,Architectural Design,Architecture,1,0,56,
GSEB,HIN,NUR_BSC_Y1,NUR,NUR_FND,Nursing Foundations,Nursing,1,0,43,
GSEB,HIN,PRO_CA_FND,PRO_FIN,TAX,Taxation,Professional,1,0,52,
GSEB,HIN,PRO_CA_FND,PRO_FIN,AUDIT,Auditing,Professional,1,0,53,
GSEB,HIN,PRO_CA_FND,PRO_FIN,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,HIN,PRO_CA_INT,PRO_FIN,TAX,Taxation,Professional,1,0,52,
GSEB,HIN,PRO_CA_INT,PRO_FIN,AUDIT,Auditing,Professional,1,0,53,
GSEB,HIN,PRO_CA_INT,PRO_FIN,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,HIN,PRO_CA_FIN,PRO_FIN,TAX,Taxation,Professional,1,0,52,
GSEB,HIN,PRO_CA_FIN,PRO_FIN,AUDIT,Auditing,Professional,1,0,53,
GSEB,HIN,PRO_CA_FIN,PRO_FIN,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,HIN,PRO_CS_EXE,LAW,TAX,Taxation,Professional,1,0,52,
GSEB,HIN,PRO_CS_EXE,LAW,AUDIT,Auditing,Professional,1,0,53,
GSEB,HIN,PRO_CS_EXE,LAW,APT_REAS,Aptitude & Reasoning,Competitive Prep,1,0,68,
GSEB,HIN,UNI_PG_AI_Y1,AIE,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_PG_AI_Y1,AIE,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_PG_AI_Y1,AIE,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_PG_AI_Y1,AIE,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_PG_AI_Y1,AIE,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_PG_AI_Y1,AIE,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_PG_AI_Y1,AIE,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_PG_AI_Y1,AIE,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_PG_AI_Y1,AIE,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_PG_AI_Y2,AIE,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_PG_AI_Y2,AIE,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_PG_AI_Y2,AIE,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_PG_AI_Y2,AIE,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_PG_AI_Y2,AIE,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_PG_AI_Y2,AIE,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_PG_AI_Y2,AIE,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_PG_AI_Y2,AIE,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_PG_AI_Y2,AIE,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_PG_MBA_Y1,MGT,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_PG_MBA_Y1,MGT,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_PG_MBA_Y1,MGT,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_PG_MBA_Y1,MGT,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_PG_MBA_Y1,MGT,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_PG_MBA_Y1,MGT,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_PG_MBA_Y1,MGT,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_PG_MBA_Y1,MGT,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_PG_MBA_Y1,MGT,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_PG_MBA_Y2,MGT,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_PG_MBA_Y2,MGT,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_PG_MBA_Y2,MGT,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_PG_MBA_Y2,MGT,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_PG_MBA_Y2,MGT,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_PG_MBA_Y2,MGT,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_PG_MBA_Y2,MGT,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_PG_MBA_Y2,MGT,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_PG_MBA_Y2,MGT,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_PG_LAW_Y1,LAW,DSA,Data Structures & Algorithms,Engineering,1,0,30,
GSEB,HIN,UNI_PG_LAW_Y1,LAW,DBMS,Database Management Systems,Engineering,1,0,31,
GSEB,HIN,UNI_PG_LAW_Y1,LAW,OS,Operating Systems,Engineering,1,0,32,
GSEB,HIN,UNI_PG_LAW_Y1,LAW,CN,Computer Networks,Engineering,1,0,33,
GSEB,HIN,UNI_PG_LAW_Y1,LAW,AI_ML,Artificial Intelligence & ML,Engineering,1,0,34,
GSEB,HIN,UNI_PG_LAW_Y1,LAW,SWE,Software Engineering,Engineering,1,0,35,
GSEB,HIN,UNI_PG_LAW_Y1,LAW,FIN_MGT,Financial Management,Management,1,0,49,
GSEB,HIN,UNI_PG_LAW_Y1,LAW,MKT_MGT,Marketing Management,Management,1,0,50,
GSEB,HIN,UNI_PG_LAW_Y1,LAW,OB,Organizational Behavior,Management,1,0,51,
GSEB,HIN,UNI_PG_LAW_Y2,LAW,DSA,Data Structures & Algorithms,Engineering,1,0,30,
