history_id,username,academic_year,board_code,school_code,medium_code,grade_code,stream_code,division_code,cohort_code,status,result,effective_from,effective_to,created_by,created_on,notes
HIST-04984,dps.stu.04984,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04985,dps.stu.04985,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04986,dps.stu.04986,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04987,dps.stu.04987,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04988,dps.stu.04988,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04989,dps.stu.04989,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04990,dps.stu.04990,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04991,dps.stu.04991,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04992,dps.stu.04992,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04993,dps.stu.04993,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04994,dps.stu.04994,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04995,dps.stu.04995,2026-2027,GSEB,DPS,HIN,STD12,ARTS,A,DPS-2026-GSEB-HIN-STD12-ARTS-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04996,dps.stu.04996,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04997,dps.stu.04997,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04998,dps.stu.04998,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-04999,dps.stu.04999,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05000,dps.stu.05000,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05001,dps.stu.05001,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05002,dps.stu.05002,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05003,dps.stu.05003,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05004,dps.stu.05004,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05005,dps.stu.05005,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05006,dps.stu.05006,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05007,dps.stu.05007,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05008,dps.stu.05008,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05009,dps.stu.05009,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05010,dps.stu.05010,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,B,DPS-2026-GSEB-GUJ-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05011,dps.stu.05011,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05012,dps.stu.05012,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05013,dps.stu.05013,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05014,dps.stu.05014,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05015,dps.stu.05015,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05016,dps.stu.05016,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05017,dps.stu.05017,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05018,dps.stu.05018,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05019,dps.stu.05019,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05020,dps.stu.05020,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05021,dps.stu.05021,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05022,dps.stu.05022,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05023,dps.stu.05023,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05024,dps.stu.05024,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05025,dps.stu.05025,2026-2027,GSEB,DPS,ENG,STD12,ARTS,B,DPS-2026-GSEB-ENG-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05026,dps.stu.05026,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05027,dps.stu.05027,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05028,dps.stu.05028,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05029,dps.stu.05029,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05030,dps.stu.05030,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05031,dps.stu.05031,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05032,dps.stu.05032,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05033,dps.stu.05033,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05034,dps.stu.05034,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05035,dps.stu.05035,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05036,dps.stu.05036,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05037,dps.stu.05037,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05038,dps.stu.05038,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05039,dps.stu.05039,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05040,dps.stu.05040,2026-2027,GSEB,DPS,HIN,STD12,ARTS,B,DPS-2026-GSEB-HIN-STD12-ARTS-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05041,dps.stu.05041,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05042,dps.stu.05042,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05043,dps.stu.05043,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05044,dps.stu.05044,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05045,dps.stu.05045,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05046,dps.stu.05046,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05047,dps.stu.05047,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05048,dps.stu.05048,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05049,dps.stu.05049,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05050,dps.stu.05050,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05051,dps.stu.05051,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05052,dps.stu.05052,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05053,dps.stu.05053,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05054,dps.stu.05054,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05055,dps.stu.05055,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,C,DPS-2026-GSEB-GUJ-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05056,dps.stu.05056,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05057,dps.stu.05057,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05058,dps.stu.05058,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05059,dps.stu.05059,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05060,dps.stu.05060,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05061,dps.stu.05061,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05062,dps.stu.05062,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05063,dps.stu.05063,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05064,dps.stu.05064,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05065,dps.stu.05065,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05066,dps.stu.05066,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05067,dps.stu.05067,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05068,dps.stu.05068,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05069,dps.stu.05069,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05070,dps.stu.05070,2026-2027,GSEB,DPS,ENG,STD12,ARTS,C,DPS-2026-GSEB-ENG-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05071,dps.stu.05071,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05072,dps.stu.05072,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05073,dps.stu.05073,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05074,dps.stu.05074,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05075,dps.stu.05075,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05076,dps.stu.05076,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05077,dps.stu.05077,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05078,dps.stu.05078,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05079,dps.stu.05079,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05080,dps.stu.05080,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05081,dps.stu.05081,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05082,dps.stu.05082,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05083,dps.stu.05083,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05084,dps.stu.05084,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05085,dps.stu.05085,2026-2027,GSEB,DPS,HIN,STD12,ARTS,C,DPS-2026-GSEB-HIN-STD12-ARTS-C,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05086,dps.stu.05086,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05087,dps.stu.05087,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05088,dps.stu.05088,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05089,dps.stu.05089,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05090,dps.stu.05090,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05091,dps.stu.05091,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05092,dps.stu.05092,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05093,dps.stu.05093,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05094,dps.stu.05094,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-05095,dps.stu.05095,2026-2027,GSEB,DPS,GUJ,STD12,ARTS,D,DPS-2026-GSEB-GUJ-STD12-ARTS-D,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
