cohort_code,name,idnumber,context_category_code,board_code,school_code,medium_code,grade_code,stream_code,division_code,academic_year,visible,description
DPS-2026-GSEB-HIN-STD08-GEN-B,DPS 2026-2027 Hindi Medium Standard 8 GEN Division B,DPS-2026-GSEB-HIN-STD08-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,B,2026-2027,1,2026-2027 cohort for STD08 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD08-GEN-C,DPS 2026-2027 Hindi Medium Standard 8 GEN Division C,DPS-2026-GSEB-HIN-STD08-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,C,2026-2027,1,2026-2027 cohort for STD08 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD08-GEN-D,DPS 2026-2027 Hindi Medium Standard 8 GEN Division D,DPS-2026-GSEB-HIN-STD08-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,D,2026-2027,1,2026-2027 cohort for STD08 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD08-GEN-E,DPS 2026-2027 Hindi Medium Standard 8 GEN Division E,DPS-2026-GSEB-HIN-STD08-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,E,2026-2027,1,2026-2027 cohort for STD08 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD08-GEN-F,DPS 2026-2027 Hindi Medium Standard 8 GEN Division F,DPS-2026-GSEB-HIN-STD08-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD08_GEN,GSEB,DPS,HIN,STD08,GEN,F,2026-2027,1,2026-2027 cohort for STD08 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD09-GEN-A,DPS 2026-2027 Hindi Medium Standard 9 GEN Division A,DPS-2026-GSEB-HIN-STD09-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,A,2026-2027,1,2026-2027 cohort for STD09 GEN HIN Division A.
DPS-2026-GSEB-HIN-STD09-GEN-B,DPS 2026-2027 Hindi Medium Standard 9 GEN Division B,DPS-2026-GSEB-HIN-STD09-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,B,2026-2027,1,2026-2027 cohort for STD09 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD09-GEN-C,DPS 2026-2027 Hindi Medium Standard 9 GEN Division C,DPS-2026-GSEB-HIN-STD09-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,C,2026-2027,1,2026-2027 cohort for STD09 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD09-GEN-D,DPS 2026-2027 Hindi Medium Standard 9 GEN Division D,DPS-2026-GSEB-HIN-STD09-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,D,2026-2027,1,2026-2027 cohort for STD09 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD09-GEN-E,DPS 2026-2027 Hindi Medium Standard 9 GEN Division E,DPS-2026-GSEB-HIN-STD09-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,E,2026-2027,1,2026-2027 cohort for STD09 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD09-GEN-F,DPS 2026-2027 Hindi Medium Standard 9 GEN Division F,DPS-2026-GSEB-HIN-STD09-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD09_GEN,GSEB,DPS,HIN,STD09,GEN,F,2026-2027,1,2026-2027 cohort for STD09 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD10-GEN-A,DPS 2026-2027 Hindi Medium Standard 10 GEN Division A,DPS-2026-GSEB-HIN-STD10-GEN-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,A,2026-2027,1,2026-2027 cohort for STD10 GEN HIN Division A.
DPS-2026-GSEB-HIN-STD10-GEN-B,DPS 2026-2027 Hindi Medium Standard 10 GEN Division B,DPS-2026-GSEB-HIN-STD10-GEN-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,B,2026-2027,1,2026-2027 cohort for STD10 GEN HIN Division B.
DPS-2026-GSEB-HIN-STD10-GEN-C,DPS 2026-2027 Hindi Medium Standard 10 GEN Division C,DPS-2026-GSEB-HIN-STD10-GEN-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,C,2026-2027,1,2026-2027 cohort for STD10 GEN HIN Division C.
DPS-2026-GSEB-HIN-STD10-GEN-D,DPS 2026-2027 Hindi Medium Standard 10 GEN Division D,DPS-2026-GSEB-HIN-STD10-GEN-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,D,2026-2027,1,2026-2027 cohort for STD10 GEN HIN Division D.
DPS-2026-GSEB-HIN-STD10-GEN-E,DPS 2026-2027 Hindi Medium Standard 10 GEN Division E,DPS-2026-GSEB-HIN-STD10-GEN-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,E,2026-2027,1,2026-2027 cohort for STD10 GEN HIN Division E.
DPS-2026-GSEB-HIN-STD10-GEN-F,DPS 2026-2027 Hindi Medium Standard 10 GEN Division F,DPS-2026-GSEB-HIN-STD10-GEN-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD10_GEN,GSEB,DPS,HIN,STD10,GEN,F,2026-2027,1,2026-2027 cohort for STD10 GEN HIN Division F.
DPS-2026-GSEB-HIN-STD11-SCI-A,DPS 2026-2027 Hindi Medium Standard 11 SCI Division A,DPS-2026-GSEB-HIN-STD11-SCI-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_SCI,GSEB,DPS,HIN,STD11,SCI,A,2026-2027,1,2026-2027 cohort for STD11 SCI HIN Division A.
DPS-2026-GSEB-HIN-STD11-SCI-B,DPS 2026-2027 Hindi Medium Standard 11 SCI Division B,DPS-2026-GSEB-HIN-STD11-SCI-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_SCI,GSEB,DPS,HIN,STD11,SCI,B,2026-2027,1,2026-2027 cohort for STD11 SCI HIN Division B.
DPS-2026-GSEB-HIN-STD11-SCI-C,DPS 2026-2027 Hindi Medium Standard 11 SCI Division C,DPS-2026-GSEB-HIN-STD11-SCI-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_SCI,GSEB,DPS,HIN,STD11,SCI,C,2026-2027,1,2026-2027 cohort for STD11 SCI HIN Division C.
DPS-2026-GSEB-HIN-STD11-SCI-D,DPS 2026-2027 Hindi Medium Standard 11 SCI Division D,DPS-2026-GSEB-HIN-STD11-SCI-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_SCI,GSEB,DPS,HIN,STD11,SCI,D,2026-2027,1,2026-2027 cohort for STD11 SCI HIN Division D.
DPS-2026-GSEB-HIN-STD11-SCI-E,DPS 2026-2027 Hindi Medium Standard 11 SCI Division E,DPS-2026-GSEB-HIN-STD11-SCI-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_SCI,GSEB,DPS,HIN,STD11,SCI,E,2026-2027,1,2026-2027 cohort for STD11 SCI HIN Division E.
DPS-2026-GSEB-HIN-STD11-SCI-F,DPS 2026-2027 Hindi Medium Standard 11 SCI Division F,DPS-2026-GSEB-HIN-STD11-SCI-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_SCI,GSEB,DPS,HIN,STD11,SCI,F,2026-2027,1,2026-2027 cohort for STD11 SCI HIN Division F.
DPS-2026-GSEB-HIN-STD11-COM-A,DPS 2026-2027 Hindi Medium Standard 11 COM Division A,DPS-2026-GSEB-HIN-STD11-COM-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_COM,GSEB,DPS,HIN,STD11,COM,A,2026-2027,1,2026-2027 cohort for STD11 COM HIN Division A.
DPS-2026-GSEB-HIN-STD11-COM-B,DPS 2026-2027 Hindi Medium Standard 11 COM Division B,DPS-2026-GSEB-HIN-STD11-COM-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_COM,GSEB,DPS,HIN,STD11,COM,B,2026-2027,1,2026-2027 cohort for STD11 COM HIN Division B.
DPS-2026-GSEB-HIN-STD11-COM-C,DPS 2026-2027 Hindi Medium Standard 11 COM Division C,DPS-2026-GSEB-HIN-STD11-COM-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_COM,GSEB,DPS,HIN,STD11,COM,C,2026-2027,1,2026-2027 cohort for STD11 COM HIN Division C.
DPS-2026-GSEB-HIN-STD11-COM-D,DPS 2026-2027 Hindi Medium Standard 11 COM Division D,DPS-2026-GSEB-HIN-STD11-COM-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_COM,GSEB,DPS,HIN,STD11,COM,D,2026-2027,1,2026-2027 cohort for STD11 COM HIN Division D.
DPS-2026-GSEB-HIN-STD11-COM-E,DPS 2026-2027 Hindi Medium Standard 11 COM Division E,DPS-2026-GSEB-HIN-STD11-COM-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_COM,GSEB,DPS,HIN,STD11,COM,E,2026-2027,1,2026-2027 cohort for STD11 COM HIN Division E.
DPS-2026-GSEB-HIN-STD11-COM-F,DPS 2026-2027 Hindi Medium Standard 11 COM Division F,DPS-2026-GSEB-HIN-STD11-COM-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_COM,GSEB,DPS,HIN,STD11,COM,F,2026-2027,1,2026-2027 cohort for STD11 COM HIN Division F.
DPS-2026-GSEB-HIN-STD11-ARTS-A,DPS 2026-2027 Hindi Medium Standard 11 ARTS Division A,DPS-2026-GSEB-HIN-STD11-ARTS-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_ARTS,GSEB,DPS,HIN,STD11,ARTS,A,2026-2027,1,2026-2027 cohort for STD11 ARTS HIN Division A.
DPS-2026-GSEB-HIN-STD11-ARTS-B,DPS 2026-2027 Hindi Medium Standard 11 ARTS Division B,DPS-2026-GSEB-HIN-STD11-ARTS-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_ARTS,GSEB,DPS,HIN,STD11,ARTS,B,2026-2027,1,2026-2027 cohort for STD11 ARTS HIN Division B.
DPS-2026-GSEB-HIN-STD11-ARTS-C,DPS 2026-2027 Hindi Medium Standard 11 ARTS Division C,DPS-2026-GSEB-HIN-STD11-ARTS-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_ARTS,GSEB,DPS,HIN,STD11,ARTS,C,2026-2027,1,2026-2027 cohort for STD11 ARTS HIN Division C.
DPS-2026-GSEB-HIN-STD11-ARTS-D,DPS 2026-2027 Hindi Medium Standard 11 ARTS Division D,DPS-2026-GSEB-HIN-STD11-ARTS-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_ARTS,GSEB,DPS,HIN,STD11,ARTS,D,2026-2027,1,2026-2027 cohort for STD11 ARTS HIN Division D.
DPS-2026-GSEB-HIN-STD11-ARTS-E,DPS 2026-2027 Hindi Medium Standard 11 ARTS Division E,DPS-2026-GSEB-HIN-STD11-ARTS-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_ARTS,GSEB,DPS,HIN,STD11,ARTS,E,2026-2027,1,2026-2027 cohort for STD11 ARTS HIN Division E.
DPS-2026-GSEB-HIN-STD11-ARTS-F,DPS 2026-2027 Hindi Medium Standard 11 ARTS Division F,DPS-2026-GSEB-HIN-STD11-ARTS-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD11_ARTS,GSEB,DPS,HIN,STD11,ARTS,F,2026-2027,1,2026-2027 cohort for STD11 ARTS HIN Division F.
DPS-2026-GSEB-HIN-STD12-SCI-A,DPS 2026-2027 Hindi Medium Standard 12 SCI Division A,DPS-2026-GSEB-HIN-STD12-SCI-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_SCI,GSEB,DPS,HIN,STD12,SCI,A,2026-2027,1,2026-2027 cohort for STD12 SCI HIN Division A.
DPS-2026-GSEB-HIN-STD12-SCI-B,DPS 2026-2027 Hindi Medium Standard 12 SCI Division B,DPS-2026-GSEB-HIN-STD12-SCI-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_SCI,GSEB,DPS,HIN,STD12,SCI,B,2026-2027,1,2026-2027 cohort for STD12 SCI HIN Division B.
DPS-2026-GSEB-HIN-STD12-SCI-C,DPS 2026-2027 Hindi Medium Standard 12 SCI Division C,DPS-2026-GSEB-HIN-STD12-SCI-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_SCI,GSEB,DPS,HIN,STD12,SCI,C,2026-2027,1,2026-2027 cohort for STD12 SCI HIN Division C.
DPS-2026-GSEB-HIN-STD12-SCI-D,DPS 2026-2027 Hindi Medium Standard 12 SCI Division D,DPS-2026-GSEB-HIN-STD12-SCI-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_SCI,GSEB,DPS,HIN,STD12,SCI,D,2026-2027,1,2026-2027 cohort for STD12 SCI HIN Division D.
DPS-2026-GSEB-HIN-STD12-SCI-E,DPS 2026-2027 Hindi Medium Standard 12 SCI Division E,DPS-2026-GSEB-HIN-STD12-SCI-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_SCI,GSEB,DPS,HIN,STD12,SCI,E,2026-2027,1,2026-2027 cohort for STD12 SCI HIN Division E.
DPS-2026-GSEB-HIN-STD12-SCI-F,DPS 2026-2027 Hindi Medium Standard 12 SCI Division F,DPS-2026-GSEB-HIN-STD12-SCI-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_SCI,GSEB,DPS,HIN,STD12,SCI,F,2026-2027,1,2026-2027 cohort for STD12 SCI HIN Division F.
DPS-2026-GSEB-HIN-STD12-COM-A,DPS 2026-2027 Hindi Medium Standard 12 COM Division A,DPS-2026-GSEB-HIN-STD12-COM-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_COM,GSEB,DPS,HIN,STD12,COM,A,2026-2027,1,2026-2027 cohort for STD12 COM HIN Division A.
DPS-2026-GSEB-HIN-STD12-COM-B,DPS 2026-2027 Hindi Medium Standard 12 COM Division B,DPS-2026-GSEB-HIN-STD12-COM-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_COM,GSEB,DPS,HIN,STD12,COM,B,2026-2027,1,2026-2027 cohort for STD12 COM HIN Division B.
DPS-2026-GSEB-HIN-STD12-COM-C,DPS 2026-2027 Hindi Medium Standard 12 COM Division C,DPS-2026-GSEB-HIN-STD12-COM-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_COM,GSEB,DPS,HIN,STD12,COM,C,2026-2027,1,2026-2027 cohort for STD12 COM HIN Division C.
DPS-2026-GSEB-HIN-STD12-COM-D,DPS 2026-2027 Hindi Medium Standard 12 COM Division D,DPS-2026-GSEB-HIN-STD12-COM-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_COM,GSEB,DPS,HIN,STD12,COM,D,2026-2027,1,2026-2027 cohort for STD12 COM HIN Division D.
DPS-2026-GSEB-HIN-STD12-COM-E,DPS 2026-2027 Hindi Medium Standard 12 COM Division E,DPS-2026-GSEB-HIN-STD12-COM-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_COM,GSEB,DPS,HIN,STD12,COM,E,2026-2027,1,2026-2027 cohort for STD12 COM HIN Division E.
DPS-2026-GSEB-HIN-STD12-COM-F,DPS 2026-2027 Hindi Medium Standard 12 COM Division F,DPS-2026-GSEB-HIN-STD12-COM-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_COM,GSEB,DPS,HIN,STD12,COM,F,2026-2027,1,2026-2027 cohort for STD12 COM HIN Division F.
DPS-2026-GSEB-HIN-STD12-ARTS-A,DPS 2026-2027 Hindi Medium Standard 12 ARTS Division A,DPS-2026-GSEB-HIN-STD12-ARTS-A,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_ARTS,GSEB,DPS,HIN,STD12,ARTS,A,2026-2027,1,2026-2027 cohort for STD12 ARTS HIN Division A.
DPS-2026-GSEB-HIN-STD12-ARTS-B,DPS 2026-2027 Hindi Medium Standard 12 ARTS Division B,DPS-2026-GSEB-HIN-STD12-ARTS-B,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_ARTS,GSEB,DPS,HIN,STD12,ARTS,B,2026-2027,1,2026-2027 cohort for STD12 ARTS HIN Division B.
DPS-2026-GSEB-HIN-STD12-ARTS-C,DPS 2026-2027 Hindi Medium Standard 12 ARTS Division C,DPS-2026-GSEB-HIN-STD12-ARTS-C,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_ARTS,GSEB,DPS,HIN,STD12,ARTS,C,2026-2027,1,2026-2027 cohort for STD12 ARTS HIN Division C.
DPS-2026-GSEB-HIN-STD12-ARTS-D,DPS 2026-2027 Hindi Medium Standard 12 ARTS Division D,DPS-2026-GSEB-HIN-STD12-ARTS-D,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_ARTS,GSEB,DPS,HIN,STD12,ARTS,D,2026-2027,1,2026-2027 cohort for STD12 ARTS HIN Division D.
DPS-2026-GSEB-HIN-STD12-ARTS-E,DPS 2026-2027 Hindi Medium Standard 12 ARTS Division E,DPS-2026-GSEB-HIN-STD12-ARTS-E,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_ARTS,GSEB,DPS,HIN,STD12,ARTS,E,2026-2027,1,2026-2027 cohort for STD12 ARTS HIN Division E.
DPS-2026-GSEB-HIN-STD12-ARTS-F,DPS 2026-2027 Hindi Medium Standard 12 ARTS Division F,DPS-2026-GSEB-HIN-STD12-ARTS-F,DRONA_TRUST_GSEB_DPS_2026_2027_HIN_STD12_ARTS,GSEB,DPS,HIN,STD12,ARTS,F,2026-2027,1,2026-2027 cohort for STD12 ARTS HIN Division F.
